episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
25300,177.76,-0.26,-1.0,-1,1,1
25400,177.8,-0.34,-1.0,-1,1,1
25500,177.89,-0.24,-1.0,-1,1,4
25600,177.89,-0.3,-1.0,-1,1,4
25700,177.95,-0.14,-1.0,-1,1,4
25800,177.98,-0.16,-1.0,-1,1,4
25900,177.97,-0.26,-1.0,-1,1,1
26000,177.99,-0.42,-1.0,-1,1,2
26100,178.05,-0.16,-1.0,-1,1,1
26200,178.01,-0.3,-1.0,-1,1,1
26300,178.02,-0.36,-1.0,-1,1,1
26400,178.08,-0.24,-1.0,-1,1,1
26500,178.1,-0.08,-1.0,-1,1,1
26600,178.11,-0.28,-1.0,-1,1,1
26700,178.16,-0.36,-1.0,-1,1,1
26800,178.25,0.02,1.0,-1,1,1
26900,178.22,-0.28,-1.0,-1,1,1
27000,178.26,-0.22,-1.0,-1,1,1
27100,178.35,-0.36,-1.0,-1,1,1
27200,178.29,-0.28,-1.0,-1,1,4
27300,178.26,-0.08,-1.0,-1,1,2
27400,178.26,-0.1,-1.0,-1,1,2
27500,178.26,-0.28,-1.0,-1,1,1
27600,178.25,-0.28,-1.0,-1,1,1
27700,178.34,-0.28,-1.0,-1,1,1
27800,178.29,-0.28,-1.0,-1,1,1
27900,178.32,-0.14,-1.0,-1,1,1
28000,178.39,-0.16,-1.0,-1,1,1
28100,178.42,-0.2,-1.0,-1,1,1
28200,178.46,-0.36,-1.0,-1,1,1
28300,178.53,-0.3,-1.0,-1,1,1
28400,178.54,-0.12,-1.0,-1,1,1
28500,178.54,-0.34,-1.0,-1,1,0
28600,178.52,-0.28,-1.0,-1,1,0
28700,178.53,-0.38,-1.0,-1,1,1
28800,178.59,-0.36,-1.0,-1,1,1
28900,178.6,-0.06,-1.0,-1,1,3
29000,178.61,-0.22,-1.0,-1,1,3
29100,178.74,-0.38,-1.0,-1,1,3
29200,178.85,-0.3,-1.0,-1,1,4
29300,178.89,-0.48,-1.0,-1,1,4
29400,178.99,-0.32,-1.0,-1,1,4
29500,179.02,-0.18,-1.0,-1,1,0
29600,179.08,-0.3,-1.0,-1,1,0
29700,179.11,-0.28,-1.0,-1,1,0
29800,179.13,-0.14,-1.0,-1,1,4
29900,179.17,-0.1,-1.0,-1,1,1
30000,179.16,-0.2,-1.0,-1,1,1
30100,179.16,-0.04,-1.0,-1,1,1
30200,179.24,-0.12,-1.0,-1,1,1
30300,179.29,-0.18,-1.0,-1,1,0
30400,179.32,-0.18,-1.0,-1,1,1
30500,179.34,-0.22,-1.0,-1,1,1
30600,179.4,-0.2,-1.0,-1,1,1
30700,179.42,-0.42,-1.0,-1,1,1
30800,179.38,-0.26,-1.0,-1,1,4
30900,179.37,-0.08,-1.0,-1,1,4
31000,179.42,-0.28,-1.0,-1,1,4
31100,179.47,-0.16,-1.0,-1,1,1
31200,179.47,-0.18,-1.0,-1,1,1
31300,179.54,-0.24,-1.0,-1,1,1
31400,179.57,-0.4,-1.0,-1,1,1
31500,179.58,-0.34,-1.0,-1,1,1
31600,179.58,-0.22,-1.0,-1,1,1
31700,179.52,0.0,0.0,-1,1,3
31800,179.56,-0.24,-1.0,-1,1,3
31900,179.56,-0.38,-1.0,-1,1,1
32000,179.58,-0.12,-1.0,-1,1,1
32100,179.59,-0.12,-1.0,-1,1,1
32200,179.63,-0.26,-1.0,-1,1,1
32300,179.65,-0.12,-1.0,-1,1,1
32400,179.7,-0.18,-1.0,-1,1,1
32500,179.72,-0.3,-1.0,-1,1,1
32600,179.76,-0.18,-1.0,-1,1,1
32700,179.86,-0.3,-1.0,-1,1,1
