episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
8240,175.6,-0.8,-1.0,-1,1,"[254121, 296866, 317009, 93043, 276246, 4083]"
8250,152.3,-0.2,-1.0,-1,1,"[254585, 297004, 317438, 93075, 276706, 4083]"
8260,185.2,-0.2,-1.0,-1,1,"[255164, 297188, 317929, 93134, 277245, 4083]"
8270,160.7,-0.2,-1.0,-1,1,"[255716, 297338, 318361, 93177, 277675, 4083]"
8280,140.5,-0.2,-1.0,-1,1,"[256171, 297467, 318703, 93230, 278101, 4083]"
8290,201.8,-0.2,-1.0,-1,1,"[256829, 297652, 319256, 93302, 278651, 4083]"
8300,269.4,-0.6,-1.0,-1,1,"[257737, 297872, 319927, 93405, 279443, 4083]"
8310,156.3,0.2,1.0,-1,1,"[258296, 298004, 320343, 93453, 279851, 4083]"
8320,140.1,-0.6,-1.0,-1,1,"[258785, 298127, 320698, 93501, 280237, 4083]"
8330,131.4,0.0,0.0,-1,1,"[259250, 298241, 321049, 93538, 280584, 4083]"
8340,150.3,0.2,1.0,-1,1,"[259809, 298368, 321446, 93584, 280958, 4083]"
8350,159.5,-0.2,-1.0,-1,1,"[260390, 298501, 321840, 93642, 281387, 4083]"
8360,148.7,-0.2,-1.0,-1,1,"[260946, 298648, 322205, 93695, 281753, 4083]"
8370,156.4,-0.4,-1.0,-1,1,"[261483, 298844, 322564, 93749, 282171, 4083]"
8380,211.0,-0.4,-1.0,-1,1,"[262234, 299077, 323065, 93817, 282728, 4083]"
8390,289.4,-0.4,-1.0,-1,1,"[263256, 299394, 323815, 93897, 283453, 4083]"
8400,193.0,-0.4,-1.0,-1,1,"[263929, 299604, 324288, 93963, 283961, 4083]"
8410,191.2,-0.2,-1.0,-1,1,"[264642, 299790, 324766, 94017, 284442, 4083]"
8420,168.8,-0.2,-1.0,-1,1,"[265238, 299948, 325196, 94068, 284895, 4083]"
8430,166.7,0.0,0.0,-1,1,"[265838, 300122, 325631, 94119, 285302, 4083]"
8440,201.4,0.0,0.0,-1,1,"[266558, 300314, 326114, 94185, 285855, 4083]"
8450,200.4,-0.6,-1.0,-1,1,"[267268, 300497, 326672, 94247, 286346, 4083]"
8460,189.9,0.0,0.0,-1,1,"[267950, 300682, 327160, 94314, 286823, 4083]"
8470,214.7,-0.2,-1.0,-1,1,"[268727, 300922, 327688, 94378, 287361, 4083]"
8480,151.5,0.2,1.0,-1,1,"[269281, 301071, 328085, 94429, 287725, 4083]"
8490,168.0,-0.6,-1.0,-1,1,"[269933, 301242, 328499, 94485, 288112, 4083]"
8500,195.1,0.0,0.0,-1,1,"[270630, 301421, 329022, 94555, 288594, 4083]"
8510,226.1,-0.4,-1.0,-1,1,"[271447, 301605, 329647, 94627, 289156, 4084]"
8520,241.1,-0.2,-1.0,-1,1,"[272277, 301797, 330409, 94688, 289722, 4084]"
8530,188.9,-0.6,-1.0,-1,1,"[272889, 301954, 331025, 94739, 290175, 4084]"
8540,301.4,-0.4,-1.0,-1,1,"[273987, 302216, 331926, 94831, 290836, 4084]"
8550,190.0,-0.6,-1.0,-1,1,"[274628, 302376, 332559, 94890, 291243, 4084]"
8560,163.6,-0.6,-1.0,-1,1,"[275187, 302507, 333114, 94944, 291580, 4084]"
8570,155.7,0.2,1.0,-1,1,"[275733, 302637, 333620, 94999, 291900, 4084]"
8580,147.6,-0.2,-1.0,-1,1,"[276229, 302750, 334115, 95039, 292232, 4084]"
8590,182.0,0.0,0.0,-1,1,"[276838, 302902, 334694, 95098, 292653, 4084]"
8600,158.6,-0.2,-1.0,-1,1,"[277357, 303049, 335168, 95166, 293031, 4084]"
8610,160.4,0.0,0.0,-1,1,"[277885, 303182, 335692, 95208, 293408, 4084]"
8620,186.6,-0.2,-1.0,-1,1,"[278527, 303340, 336280, 95253, 293841, 4084]"
8630,194.1,-0.8,-1.0,-1,1,"[279139, 303508, 336945, 95317, 294273, 4084]"
8640,177.6,-0.6,-1.0,-1,1,"[279735, 303653, 337517, 95381, 294672, 4084]"
8650,186.4,-0.4,-1.0,-1,1,"[280351, 303806, 338166, 95442, 295057, 4084]"
8660,183.7,-0.2,-1.0,-1,1,"[280943, 303978, 338801, 95507, 295430, 4084]"
8670,225.4,-0.2,-1.0,-1,1,"[281696, 304183, 339568, 95582, 295884, 4084]"
8680,187.0,-0.6,-1.0,-1,1,"[282274, 304349, 340290, 95634, 296236, 4084]"
8690,172.0,-0.4,-1.0,-1,1,"[282833, 304515, 340902, 95693, 296560, 4084]"
8700,138.7,-0.4,-1.0,-1,1,"[283321, 304659, 341352, 95736, 296822, 4084]"
8710,192.1,0.2,1.0,-1,1,"[284002, 304846, 342005, 95781, 297177, 4084]"
8720,162.4,-0.2,-1.0,-1,1,"[284555, 304978, 342611, 95824, 297467, 4084]"
8730,193.5,-0.2,-1.0,-1,1,"[285232, 305148, 343319, 95872, 297799, 4084]"
8740,216.9,0.2,1.0,-1,1,"[286082, 305331, 344027, 95942, 298157, 4084]"
8750,180.1,-0.6,-1.0,-1,1,"[286736, 305484, 344635, 96015, 298470, 4084]"
8760,205.9,-0.2,-1.0,-1,1,"[287483, 305681, 345335, 96085, 298815, 4084]"
8770,174.6,-0.6,-1.0,-1,1,"[288109, 305824, 345983, 96131, 299098, 4084]"
8780,143.0,-0.4,-1.0,-1,1,"[288591, 305952, 346516, 96185, 299331, 4084]"
8790,155.2,0.0,0.0,-1,1,"[289103, 306089, 347129, 96235, 299571, 4084]"
8800,189.5,-0.2,-1.0,-1,1,"[289747, 306259, 347838, 96290, 299888, 4084]"
8810,198.0,-0.2,-1.0,-1,1,"[290391, 306458, 348567, 96363, 300223, 4084]"
8820,146.3,0.2,1.0,-1,1,"[290872, 306587, 349090, 96403, 300513, 4084]"
8830,203.1,-0.6,-1.0,-1,1,"[291485, 306793, 349861, 96476, 300881, 4084]"
8840,158.2,-0.4,-1.0,-1,1,"[292047, 306933, 350394, 96534, 301170, 4084]"
8850,157.9,0.0,0.0,-1,1,"[292605, 307062, 350956, 96587, 301447, 4084]"
8860,229.7,-0.2,-1.0,-1,1,"[293413, 307263, 351743, 96641, 301894, 4084]"
8870,190.9,-0.4,-1.0,-1,1,"[294134, 307426, 352376, 96688, 302239, 4084]"
8880,199.0,0.0,0.0,-1,1,"[294910, 307606, 353048, 96733, 302556, 4084]"
8890,198.9,-0.2,-1.0,-1,1,"[295671, 307808, 353670, 96782, 302911, 4084]"
8900,165.4,0.0,0.0,-1,1,"[296307, 307972, 354215, 96826, 303176, 4084]"
8910,235.5,-0.6,-1.0,-1,1,"[297158, 308197, 355044, 96889, 303563, 4084]"
8920,150.7,-0.4,-1.0,-1,1,"[297721, 308347, 355541, 96934, 303815, 4084]"
8930,209.9,0.2,1.0,-1,1,"[298564, 308533, 356207, 96988, 304165, 4084]"
8940,206.2,-0.6,-1.0,-1,1,"[299348, 308729, 356887, 97050, 304505, 4084]"
8950,158.1,-0.2,-1.0,-1,1,"[299990, 308870, 357412, 97092, 304736, 4084]"
8960,185.5,0.0,0.0,-1,1,"[300736, 309068, 357990, 97143, 305018, 4084]"
8970,222.6,-0.4,-1.0,-1,1,"[301619, 309291, 358655, 97218, 305398, 4084]"
8980,277.2,-0.2,-1.0,-1,1,"[302753, 309526, 359465, 97309, 305900, 4084]"
8990,185.1,-0.4,-1.0,-1,1,"[303497, 309692, 359984, 97354, 306277, 4084]"
9000,233.3,-0.6,-1.0,-1,1,"[304446, 309904, 360646, 97416, 306725, 4084]"
9010,198.0,-0.4,-1.0,-1,1,"[305292, 310071, 361207, 97461, 307086, 4084]"
9020,184.5,-0.4,-1.0,-1,1,"[306079, 310229, 361735, 97509, 307410, 4084]"
9030,217.6,-0.2,-1.0,-1,1,"[306975, 310448, 362370, 97560, 307785, 4084]"
9040,185.7,0.0,0.0,-1,1,"[307782, 310617, 362906, 97597, 308093, 4084]"
9050,176.9,-0.4,-1.0,-1,1,"[308594, 310764, 363391, 97643, 308372, 4084]"
9060,240.2,-0.2,-1.0,-1,1,"[309614, 310962, 364022, 97706, 308862, 4084]"
9070,247.9,0.2,1.0,-1,1,"[310665, 311204, 364662, 97766, 309348, 4084]"
9080,164.9,-0.6,-1.0,-1,1,"[311363, 311378, 365069, 97810, 309674, 4084]"
9090,190.7,0.0,0.0,-1,1,"[312192, 311553, 365524, 97863, 310069, 4084]"
9100,158.6,-0.4,-1.0,-1,1,"[312843, 311682, 365952, 97918, 310392, 4084]"
9110,160.8,0.0,0.0,-1,1,"[313483, 311843, 366364, 97961, 310744, 4084]"
9120,200.4,-0.6,-1.0,-1,1,"[314275, 312039, 366882, 98020, 311183, 4084]"
9130,197.4,-0.6,-1.0,-1,1,"[315117, 312236, 367401, 98069, 311550, 4084]"
9140,191.5,-0.2,-1.0,-1,1,"[315978, 312378, 367851, 98127, 311954, 4084]"
9150,200.6,-0.2,-1.0,-1,1,"[316835, 312554, 368309, 98183, 312413, 4084]"
9160,160.0,0.0,0.0,-1,1,"[317507, 312697, 368695, 98229, 312766, 4084]"
9170,184.2,-0.2,-1.0,-1,1,"[318320, 312826, 369134, 98271, 313185, 4084]"
9180,229.9,0.0,0.0,-1,1,"[319379, 313013, 369621, 98324, 313698, 4084]"
9190,161.8,0.2,1.0,-1,1,"[320151, 313145, 369981, 98364, 314012, 4084]"
9200,179.5,-0.8,-1.0,-1,1,"[321000, 313282, 370363, 98428, 314375, 4084]"
9210,247.1,-0.4,-1.0,-1,1,"[322154, 313475, 370901, 98477, 314912, 4084]"
9220,190.1,-0.4,-1.0,-1,1,"[323035, 313635, 371302, 98521, 315327, 4084]"
9230,214.3,0.0,0.0,-1,1,"[324027, 313838, 371734, 98569, 315795, 4084]"
9240,230.9,-0.6,-1.0,-1,1,"[325025, 314053, 372241, 98625, 316328, 4084]"
9250,168.6,0.0,0.0,-1,1,"[325739, 314203, 372648, 98673, 316695, 4084]"
9260,142.3,-0.4,-1.0,-1,1,"[326324, 314340, 372998, 98708, 317011, 4084]"
9270,167.7,-0.2,-1.0,-1,1,"[327021, 314480, 373422, 98748, 317387, 4084]"
9280,182.5,-0.2,-1.0,-1,1,"[327787, 314636, 373885, 98795, 317780, 4084]"
9290,156.5,0.0,0.0,-1,1,"[328465, 314760, 374241, 98846, 318136, 4084]"
9300,178.0,-0.4,-1.0,-1,1,"[329228, 314905, 374683, 98895, 318517, 4084]"
9310,156.4,-0.4,-1.0,-1,1,"[329860, 315034, 375080, 98934, 318884, 4084]"
9320,186.3,-0.2,-1.0,-1,1,"[330627, 315195, 375495, 98975, 319363, 4084]"
9330,191.5,0.0,0.0,-1,1,"[331397, 315372, 375916, 99023, 319862, 4084]"
9340,237.1,-0.4,-1.0,-1,1,"[332370, 315582, 376438, 99083, 320468, 4084]"
9350,198.9,-0.6,-1.0,-1,1,"[333190, 315731, 376884, 99135, 320990, 4084]"
9360,179.5,0.4,1.0,-1,1,"[333947, 315884, 377294, 99176, 321424, 4084]"
9370,249.5,0.0,0.0,-1,1,"[335045, 316072, 377792, 99242, 322069, 4084]"
9380,183.8,-0.2,-1.0,-1,1,"[335854, 316228, 378166, 99283, 322527, 4084]"
9390,228.7,-0.4,-1.0,-1,1,"[336852, 316400, 378680, 99336, 323077, 4084]"
9400,164.4,-0.2,-1.0,-1,1,"[337534, 316540, 379057, 99382, 323476, 4084]"
9410,192.4,-0.4,-1.0,-1,1,"[338341, 316683, 379476, 99422, 323991, 4084]"
9420,187.3,-0.2,-1.0,-1,1,"[339111, 316825, 379886, 99470, 324494, 4084]"
9430,187.8,-0.6,-1.0,-1,1,"[339916, 316980, 380297, 99509, 324962, 4084]"
9440,178.0,0.4,1.0,-1,1,"[340643, 317130, 380691, 99555, 325425, 4084]"
9450,174.6,-0.4,-1.0,-1,1,"[341371, 317271, 381072, 99595, 325881, 4084]"
9460,217.0,-1.0,-1.0,-1,-1,"[342268, 317447, 381544, 99661, 326440, 4084]"
9470,194.8,0.4,1.0,-1,1,"[343094, 317611, 381977, 99712, 326914, 4084]"
9480,241.0,-0.2,-1.0,-1,1,"[344150, 317793, 382516, 99756, 327503, 4084]"
9490,147.6,-0.6,-1.0,-1,1,"[344836, 317906, 382812, 99793, 327846, 4085]"
9500,204.3,-0.8,-1.0,-1,1,"[345791, 318066, 383222, 99850, 328307, 4085]"
9510,187.1,-0.2,-1.0,-1,1,"[346575, 318218, 383624, 99911, 328779, 4085]"
9520,177.9,0.2,1.0,-1,1,"[347340, 318357, 384027, 99960, 329201, 4086]"
9530,149.2,-0.2,-1.0,-1,1,"[347982, 318466, 384345, 100003, 329581, 4086]"
9540,190.4,0.2,1.0,-1,1,"[348845, 318609, 384739, 100041, 330047, 4086]"
9550,230.6,-0.2,-1.0,-1,1,"[349946, 318746, 385233, 100071, 330591, 4086]"
9560,255.6,-0.4,-1.0,-1,1,"[351121, 318904, 385759, 100129, 331230, 4086]"
9570,213.0,0.0,0.0,-1,1,"[352128, 319069, 386222, 100167, 331687, 4086]"
9580,124.3,-0.2,-1.0,-1,1,"[352718, 319147, 386494, 100184, 331973, 4086]"
9590,150.0,0.2,1.0,-1,1,"[353425, 319256, 386803, 100211, 332321, 4086]"
9600,227.8,-0.4,-1.0,-1,1,"[354498, 319419, 387251, 100261, 332865, 4086]"
9610,174.7,-0.2,-1.0,-1,1,"[355297, 319577, 387628, 100290, 333249, 4086]"
9620,189.5,-0.4,-1.0,-1,1,"[356225, 319742, 387995, 100321, 333653, 4086]"
9630,208.2,-0.4,-1.0,-1,1,"[357256, 319880, 388434, 100362, 334086, 4086]"
9640,197.4,-0.2,-1.0,-1,1,"[358220, 320037, 388848, 100396, 334491, 4086]"
9650,147.2,0.0,0.0,-1,1,"[358973, 320144, 389132, 100426, 334789, 4086]"
9660,166.7,-0.6,-1.0,-1,1,"[359811, 320257, 389472, 100452, 335139, 4086]"
9670,265.9,-0.4,-1.0,-1,1,"[361171, 320435, 390008, 100504, 335672, 4086]"
9680,213.1,-0.4,-1.0,-1,1,"[362270, 320570, 390474, 100537, 336070, 4086]"
9690,187.9,-0.2,-1.0,-1,1,"[363262, 320708, 390829, 100575, 336426, 4086]"
9700,155.9,0.0,0.0,-1,1,"[364057, 320815, 391151, 100610, 336726, 4086]"
9710,182.8,-0.6,-1.0,-1,1,"[364975, 320958, 391566, 100642, 337046, 4086]"
9720,171.7,-0.6,-1.0,-1,1,"[365873, 321088, 391907, 100679, 337357, 4086]"
9730,166.2,-0.4,-1.0,-1,1,"[366746, 321194, 392279, 100709, 337638, 4086]"
9740,275.0,-0.2,-1.0,-1,1,"[368153, 321369, 392941, 100772, 338081, 4086]"
9750,126.6,0.2,1.0,-1,1,"[368805, 321435, 393247, 100794, 338301, 4086]"
9760,193.6,0.0,0.0,-1,1,"[369750, 321556, 393724, 100840, 338648, 4086]"
9770,326.0,-0.4,-1.0,-1,1,"[371351, 321762, 394517, 100898, 339250, 4086]"
9780,239.1,-0.4,-1.0,-1,1,"[372525, 321915, 395059, 100953, 339717, 4086]"
9790,219.7,-0.8,-1.0,-1,1,"[373604, 322044, 395552, 101005, 340161, 4086]"
9800,186.4,-0.6,-1.0,-1,1,"[374505, 322172, 395981, 101047, 340525, 4086]"
9810,183.5,0.4,1.0,-1,1,"[375412, 322280, 396452, 101080, 340841, 4086]"
9820,188.3,-0.4,-1.0,-1,1,"[376317, 322394, 396933, 101132, 341172, 4086]"
9830,154.9,0.2,1.0,-1,1,"[377083, 322478, 397277, 101171, 341488, 4086]"
9840,253.6,-0.4,-1.0,-1,1,"[378373, 322642, 397871, 101220, 341927, 4086]"
9850,168.6,0.2,1.0,-1,1,"[379209, 322750, 398258, 101254, 342248, 4086]"
9860,186.2,0.0,0.0,-1,1,"[380166, 322858, 398653, 101298, 342606, 4086]"
9870,189.5,0.0,0.0,-1,1,"[381176, 322950, 399074, 101336, 342940, 4086]"
9880,213.0,-0.2,-1.0,-1,1,"[382291, 323068, 399518, 101379, 343350, 4086]"
9890,145.8,-0.2,-1.0,-1,1,"[383035, 323151, 399848, 101409, 343621, 4086]"
9900,223.8,-0.6,-1.0,-1,1,"[384180, 323243, 400393, 101451, 344034, 4087]"
9910,216.8,0.0,0.0,-1,1,"[385312, 323341, 400918, 101493, 344405, 4087]"
9920,158.3,-0.4,-1.0,-1,1,"[386141, 323409, 401286, 101522, 344694, 4087]"
9930,140.6,0.0,0.0,-1,1,"[386869, 323477, 401637, 101549, 344926, 4087]"
9940,181.2,-0.6,-1.0,-1,1,"[387873, 323567, 402051, 101577, 345202, 4087]"
9950,141.6,0.0,0.0,-1,1,"[388679, 323635, 402368, 101595, 345409, 4087]"
9960,181.8,-0.2,-1.0,-1,1,"[389759, 323717, 402774, 101624, 345630, 4087]"
9970,174.4,-0.2,-1.0,-1,1,"[390819, 323812, 403110, 101645, 345862, 4087]"
9980,261.5,-0.4,-1.0,-1,1,"[392358, 323940, 403662, 101685, 346218, 4087]"
9990,227.4,-0.2,-1.0,-1,1,"[393666, 324036, 404171, 101720, 346544, 4087]"
10000,332.3,-0.2,-1.0,-1,1,"[395567, 324160, 404991, 101776, 346966, 4087]"
10010,152.6,0.2,1.0,-1,1,"[396433, 324224, 405368, 101800, 347161, 4087]"
10020,171.4,0.4,1.0,-1,1,"[397416, 324294, 405758, 101830, 347402, 4087]"
10030,168.8,-0.4,-1.0,-1,1,"[398364, 324361, 406166, 101860, 347637, 4087]"
10040,230.8,-0.6,-1.0,-1,1,"[399679, 324446, 406714, 101897, 347960, 4087]"
10050,184.3,-0.2,-1.0,-1,1,"[400724, 324535, 407150, 101923, 348206, 4088]"
10060,200.4,-0.4,-1.0,-1,1,"[401861, 324612, 407645, 101953, 348471, 4088]"
10070,166.6,-0.2,-1.0,-1,1,"[402778, 324683, 408069, 101978, 348700, 4088]"
10080,155.1,0.0,0.0,-1,1,"[403656, 324747, 408430, 102011, 348915, 4088]"
10090,223.1,-0.4,-1.0,-1,1,"[404937, 324833, 408908, 102052, 349260, 4088]"
10100,179.9,0.2,1.0,-1,1,"[406017, 324890, 409319, 102075, 349488, 4088]"
10110,185.3,-0.2,-1.0,-1,1,"[407136, 324986, 409721, 102098, 349701, 4088]"
10120,177.9,0.0,0.0,-1,1,"[408168, 325070, 410108, 102113, 349962, 4088]"
10130,245.8,-0.6,-1.0,-1,1,"[409590, 325182, 410658, 102139, 350310, 4088]"
10140,228.8,-0.4,-1.0,-1,1,"[410948, 325260, 411193, 102176, 350590, 4088]"
10150,230.7,-0.4,-1.0,-1,1,"[412258, 325364, 411708, 102207, 350937, 4088]"
10160,178.8,0.0,0.0,-1,1,"[413273, 325446, 412132, 102225, 351186, 4088]"
10170,183.7,-0.4,-1.0,-1,1,"[414311, 325526, 412569, 102242, 351451, 4088]"
10180,164.2,0.2,1.0,-1,1,"[415221, 325618, 412918, 102277, 351707, 4088]"
10190,203.1,-0.2,-1.0,-1,1,"[416267, 325721, 413428, 102303, 352053, 4088]"
10200,214.6,-0.2,-1.0,-1,1,"[417439, 325836, 413901, 102334, 352408, 4088]"
10210,156.0,-0.2,-1.0,-1,1,"[418265, 325897, 414268, 102355, 352693, 4088]"
10220,192.3,-0.4,-1.0,-1,1,"[419285, 326000, 414706, 102386, 353024, 4088]"
10230,146.2,0.0,0.0,-1,1,"[420069, 326073, 415033, 102403, 353285, 4088]"
10240,172.3,-0.6,-1.0,-1,1,"[421008, 326154, 415407, 102419, 353598, 4088]"
10250,148.2,0.2,1.0,-1,1,"[421863, 326214, 415702, 102441, 353848, 4088]"
10260,178.5,-0.4,-1.0,-1,1,"[422855, 326293, 416088, 102455, 354162, 4088]"
10270,211.8,-0.2,-1.0,-1,1,"[423965, 326391, 416595, 102479, 354541, 4088]"
10280,148.2,0.0,0.0,-1,1,"[424774, 326463, 416914, 102495, 354807, 4088]"
10290,219.0,-0.4,-1.0,-1,1,"[425945, 326551, 417439, 102522, 355186, 4088]"
10300,214.0,-0.6,-1.0,-1,1,"[426999, 326643, 418072, 102543, 355526, 4088]"
10310,173.0,-0.2,-1.0,-1,1,"[427830, 326712, 418573, 102586, 355812, 4088]"
10320,165.5,-0.2,-1.0,-1,1,"[428637, 326783, 419028, 102600, 356120, 4088]"
10330,202.0,0.0,0.0,-1,1,"[429587, 326870, 419584, 102619, 356528, 4088]"
10340,184.6,-0.4,-1.0,-1,1,"[430455, 326948, 420103, 102637, 356891, 4088]"
10350,148.5,0.2,1.0,-1,1,"[431129, 327022, 420545, 102656, 357167, 4088]"
10360,205.1,0.0,0.0,-1,1,"[432070, 327134, 421111, 102678, 357577, 4088]"
10370,159.6,-0.4,-1.0,-1,1,"[432779, 327204, 421609, 102692, 357882, 4088]"
10380,183.8,-0.6,-1.0,-1,1,"[433585, 327312, 422153, 102726, 358228, 4088]"
10390,178.9,-0.8,-1.0,-1,1,"[434411, 327400, 422621, 102754, 358607, 4088]"
10400,239.4,-0.6,-1.0,-1,1,"[435497, 327536, 423262, 102787, 359105, 4088]"
10410,187.1,0.0,0.0,-1,1,"[436377, 327613, 423792, 102815, 359461, 4088]"
10420,194.3,0.2,1.0,-1,1,"[437272, 327710, 424318, 102845, 359856, 4088]"
10430,145.0,-0.4,-1.0,-1,1,"[437975, 327774, 424697, 102861, 360144, 4088]"
10440,209.0,0.0,0.0,-1,1,"[438998, 327889, 425267, 102888, 360499, 4088]"
10450,205.6,0.0,0.0,-1,1,"[440011, 328018, 425818, 102913, 360837, 4088]"
10460,221.3,-0.4,-1.0,-1,1,"[441124, 328143, 426432, 102943, 361168, 4088]"
10470,194.5,-0.4,-1.0,-1,1,"[442101, 328242, 426961, 102966, 361485, 4088]"
10480,213.6,-0.2,-1.0,-1,1,"[443205, 328348, 427524, 102991, 361823, 4088]"
10490,160.6,0.0,0.0,-1,1,"[444054, 328448, 427931, 103019, 362045, 4088]"
10500,199.6,-0.2,-1.0,-1,1,"[445064, 328542, 428453, 103040, 362394, 4088]"
10510,150.6,-0.6,-1.0,-1,1,"[445781, 328598, 428898, 103063, 362659, 4088]"
10520,154.2,0.2,1.0,-1,1,"[446597, 328649, 429329, 103078, 362888, 4088]"
10530,185.9,-0.4,-1.0,-1,1,"[447592, 328736, 429800, 103095, 363177, 4088]"
10540,149.0,-0.2,-1.0,-1,1,"[448358, 328804, 430188, 103105, 363435, 4088]"
10550,233.8,0.0,0.0,-1,1,"[449675, 328912, 430750, 103123, 363768, 4088]"
10560,176.5,-0.4,-1.0,-1,1,"[450648, 328998, 431193, 103146, 364008, 4088]"
10570,171.5,0.0,0.0,-1,1,"[451545, 329080, 431630, 103165, 364288, 4088]"
10580,167.8,-0.6,-1.0,-1,1,"[452437, 329169, 432074, 103178, 364528, 4088]"
10590,123.7,0.6,1.0,-1,1,"[453062, 329250, 432426, 103190, 364695, 4088]"
10600,180.0,0.0,0.0,-1,1,"[453982, 329353, 432929, 103217, 364942, 4088]"
10610,224.6,-0.4,-1.0,-1,1,"[455148, 329485, 433556, 103235, 365245, 4088]"
10620,186.2,0.2,1.0,-1,1,"[456052, 329592, 434097, 103258, 365532, 4088]"
10630,214.3,-1.0,-1.0,-1,-1,"[457144, 329722, 434687, 103280, 365841, 4088]"
10640,186.9,-0.4,-1.0,-1,1,"[458031, 329835, 435259, 103304, 366114, 4088]"
10650,142.9,0.2,1.0,-1,1,"[458661, 329915, 435768, 103315, 366313, 4088]"
10660,168.6,0.2,1.0,-1,1,"[459426, 330000, 436354, 103346, 366532, 4088]"
10670,139.0,0.2,1.0,-1,1,"[460085, 330072, 436795, 103365, 366731, 4088]"
10680,260.2,-0.6,-1.0,-1,1,"[461383, 330206, 437617, 103389, 367055, 4088]"
10690,169.7,-0.2,-1.0,-1,1,"[462236, 330285, 438131, 103415, 367280, 4088]"
10700,197.1,0.0,0.0,-1,1,"[463254, 330383, 438709, 103441, 367531, 4088]"
10710,151.6,-0.4,-1.0,-1,1,"[464094, 330456, 439137, 103456, 367691, 4088]"
10720,173.0,-0.4,-1.0,-1,1,"[464969, 330551, 439672, 103470, 367902, 4088]"
10730,187.7,-0.4,-1.0,-1,1,"[465960, 330650, 440201, 103486, 368144, 4088]"
10740,169.9,-0.4,-1.0,-1,1,"[466865, 330742, 440684, 103504, 368345, 4088]"
10750,173.3,0.0,0.0,-1,1,"[467765, 330822, 441217, 103536, 368533, 4088]"
10760,198.1,-0.6,-1.0,-1,1,"[468804, 330933, 441775, 103560, 368781, 4089]"
10770,241.9,0.0,0.0,-1,1,"[470137, 331069, 442440, 103585, 369041, 4089]"
10780,172.9,-0.4,-1.0,-1,1,"[471068, 331167, 442919, 103602, 369245, 4089]"
10790,249.3,-0.2,-1.0,-1,1,"[472394, 331290, 443641, 103635, 369534, 4089]"
10800,201.7,0.0,0.0,-1,1,"[473454, 331394, 444266, 103657, 369740, 4089]"
10810,154.9,-0.2,-1.0,-1,1,"[474244, 331465, 444749, 103672, 369930, 4089]"
10820,191.9,-0.8,-1.0,-1,1,"[475217, 331552, 445374, 103701, 370135, 4089]"
10830,250.6,0.0,0.0,-1,1,"[476499, 331670, 446190, 103735, 370391, 4089]"
10840,168.6,0.2,1.0,-1,1,"[477355, 331751, 446734, 103750, 370581, 4089]"
10850,204.5,-0.4,-1.0,-1,1,"[478363, 331859, 447409, 103774, 370811, 4089]"
10860,145.4,0.0,0.0,-1,1,"[479065, 331934, 447920, 103787, 370964, 4089]"
10870,185.7,-0.2,-1.0,-1,1,"[479983, 332031, 448533, 103807, 371173, 4089]"
10880,196.9,-0.6,-1.0,-1,1,"[480922, 332159, 449190, 103833, 371391, 4090]"
10890,198.9,-0.4,-1.0,-1,1,"[481946, 332268, 449818, 103852, 371600, 4090]"
10900,167.5,-0.4,-1.0,-1,1,"[482800, 332345, 450343, 103875, 371796, 4090]"
10910,214.3,-0.2,-1.0,-1,1,"[483888, 332483, 451025, 103895, 372011, 4090]"
10920,185.0,0.0,0.0,-1,1,"[484793, 332598, 451648, 103915, 372198, 4090]"
10930,206.5,0.4,1.0,-1,1,"[485787, 332714, 452366, 103931, 372419, 4090]"
10940,235.7,-0.2,-1.0,-1,1,"[486877, 332863, 453188, 103957, 372689, 4090]"
10950,167.3,0.0,0.0,-1,1,"[487690, 332952, 453747, 103973, 372885, 4090]"
10960,209.9,-0.2,-1.0,-1,1,"[488693, 333078, 454481, 103987, 373107, 4090]"
10970,202.0,-0.2,-1.0,-1,1,"[489623, 333200, 455199, 104014, 373330, 4090]"
10980,170.1,0.0,0.0,-1,1,"[490448, 333307, 455776, 104029, 373507, 4090]"
10990,164.2,-0.6,-1.0,-1,1,"[491272, 333389, 456315, 104047, 373686, 4090]"
11000,190.2,-0.2,-1.0,-1,1,"[492235, 333490, 456922, 104069, 373895, 4090]"
11010,182.7,-0.6,-1.0,-1,1,"[493147, 333585, 457558, 104092, 374056, 4090]"
11020,181.5,-0.4,-1.0,-1,1,"[494072, 333679, 458177, 104111, 374214, 4090]"
11030,145.0,-0.2,-1.0,-1,1,"[494798, 333739, 458686, 104126, 374354, 4090]"
11040,190.7,-0.2,-1.0,-1,1,"[495744, 333855, 459338, 104142, 374530, 4091]"
11050,175.0,-0.8,-1.0,-1,1,"[496572, 333946, 459969, 104161, 374710, 4092]"
11060,148.7,0.4,1.0,-1,1,"[497275, 334039, 460483, 104179, 374869, 4092]"
11070,184.6,0.0,0.0,-1,1,"[498193, 334142, 461113, 104195, 375048, 4092]"
11080,139.1,-0.4,-1.0,-1,1,"[498886, 334235, 461564, 104207, 375190, 4092]"
11090,165.2,0.0,0.0,-1,1,"[499714, 334344, 462084, 104231, 375361, 4092]"
11100,212.0,0.0,0.0,-1,1,"[500758, 334458, 462810, 104252, 375576, 4092]"
11110,150.9,-0.2,-1.0,-1,1,"[501475, 334546, 463330, 104260, 375752, 4092]"
