episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
10,20.0,-1.0,-1.0,-1,-1,"[36, 28, 27, 38, 43, 28]"
20,15.8,-1.0,-1.0,-1,-1,"[57, 57, 61, 64, 61, 58]"
30,23.9,-1.0,-1.0,-1,-1,"[86, 84, 121, 94, 110, 102]"
40,27.7,-1.0,-1.0,-1,-1,"[140, 135, 171, 141, 150, 137]"
50,22.2,-1.0,-1.0,-1,-1,"[190, 173, 211, 165, 192, 165]"
60,22.9,-1.0,-1.0,-1,-1,"[224, 209, 273, 210, 220, 189]"
70,26.8,-0.8,-1.0,-1,1,"[269, 234, 339, 251, 281, 219]"
80,30.0,-1.0,-1.0,-1,-1,"[341, 258, 383, 293, 379, 239]"
90,32.5,-0.8,-1.0,-1,1,"[394, 296, 435, 374, 452, 267]"
100,28.9,-1.0,-1.0,-1,-1,"[432, 330, 491, 425, 541, 288]"
110,47.5,-1.0,-1.0,-1,-1,"[480, 373, 668, 502, 647, 312]"
120,35.3,-0.8,-1.0,-1,1,"[510, 390, 820, 553, 735, 327]"
130,38.1,-0.8,-1.0,-1,1,"[554, 424, 965, 595, 824, 354]"
140,35.6,-0.8,-1.0,-1,1,"[580, 460, 1120, 642, 900, 370]"
150,51.2,-0.8,-1.0,-1,1,"[653, 512, 1361, 682, 990, 386]"
160,50.8,-0.6,-1.0,-1,1,"[723, 572, 1583, 737, 1077, 400]"
170,41.8,-1.0,-1.0,-1,-1,"[772, 616, 1767, 782, 1155, 418]"
180,50.0,-0.8,-1.0,-1,1,"[859, 661, 1951, 842, 1263, 434]"
190,56.1,-0.8,-1.0,-1,1,"[941, 704, 2194, 901, 1383, 448]"
200,72.6,-1.0,-1.0,-1,-1,"[1039, 782, 2519, 958, 1539, 460]"
210,89.1,-0.4,-1.0,-1,1,"[1203, 857, 2867, 1043, 1745, 473]"
220,104.9,-1.0,-1.0,-1,-1,"[1392, 980, 3240, 1144, 1995, 486]"
230,45.4,-1.0,-1.0,-1,-1,"[1495, 1017, 3407, 1185, 2090, 497]"
240,58.5,-0.6,-1.0,-1,1,"[1597, 1081, 3607, 1237, 2244, 510]"
250,94.4,-1.0,-1.0,-1,-1,"[1750, 1182, 3883, 1312, 2569, 524]"
260,84.4,-0.8,-1.0,-1,1,"[1893, 1253, 4180, 1367, 2836, 535]"
270,149.1,-0.8,-1.0,-1,1,"[2112, 1445, 4795, 1442, 3218, 543]"
280,73.7,-0.4,-1.0,-1,1,"[2210, 1567, 5120, 1489, 3353, 553]"
290,130.9,-0.6,-1.0,-1,1,"[2382, 1778, 5648, 1561, 3673, 559]"
300,136.9,-0.4,-1.0,-1,1,"[2543, 1952, 6179, 1657, 4073, 566]"
310,128.6,0.0,0.0,-1,1,"[2753, 2109, 6698, 1741, 4382, 573]"
320,107.9,-0.6,-1.0,-1,1,"[2920, 2233, 7144, 1817, 4641, 580]"
330,124.5,-0.6,-1.0,-1,1,"[3119, 2346, 7700, 1892, 4937, 586]"
340,126.3,-1.0,-1.0,-1,-1,"[3290, 2480, 8336, 1947, 5198, 592]"
350,136.5,-0.4,-1.0,-1,1,"[3454, 2628, 9032, 2038, 5461, 595]"
360,120.9,0.0,0.0,-1,1,"[3575, 2745, 9736, 2082, 5681, 598]"
370,122.4,-0.6,-1.0,-1,1,"[3699, 2888, 10376, 2161, 5914, 603]"
380,177.4,-0.2,-1.0,-1,1,"[3846, 3116, 11365, 2240, 6243, 605]"
390,95.0,-0.6,-1.0,-1,1,"[3929, 3241, 11851, 2284, 6450, 610]"
400,131.6,-1.0,-1.0,-1,-1,"[4033, 3435, 12503, 2348, 6746, 616]"
410,141.7,-0.8,-1.0,-1,1,"[4123, 3624, 13284, 2392, 7055, 620]"
420,191.1,-0.4,-1.0,-1,1,"[4236, 3938, 14203, 2459, 7551, 622]"
430,117.9,-0.4,-1.0,-1,1,"[4296, 4123, 14735, 2504, 7904, 626]"
440,174.9,-0.8,-1.0,-1,1,"[4381, 4448, 15414, 2564, 8500, 630]"
450,165.2,-0.8,-1.0,-1,1,"[4461, 4716, 16040, 2607, 9133, 632]"
460,137.7,0.0,0.0,-1,1,"[4514, 4953, 16491, 2646, 9727, 635]"
470,214.5,-0.8,-1.0,-1,1,"[4601, 5354, 17166, 2698, 10656, 636]"
480,191.9,0.0,0.0,-1,1,"[4696, 5712, 17785, 2749, 11451, 637]"
490,145.0,0.0,0.0,-1,1,"[4770, 5994, 18262, 2799, 12017, 638]"
500,118.4,0.2,1.0,-1,1,"[4831, 6218, 18697, 2846, 12430, 642]"
510,178.4,-0.8,-1.0,-1,1,"[4929, 6611, 19310, 2910, 13043, 645]"
520,169.8,-0.6,-1.0,-1,1,"[5021, 7013, 19764, 2962, 13737, 649]"
530,215.2,0.0,0.0,-1,1,"[5145, 7369, 20485, 3053, 14596, 650]"
540,161.6,-0.4,-1.0,-1,1,"[5240, 7660, 20942, 3101, 15321, 650]"
550,161.5,0.2,1.0,-1,1,"[5319, 7907, 21311, 3185, 16157, 650]"
560,140.9,-0.4,-1.0,-1,1,"[5384, 8128, 21674, 3249, 16853, 650]"
570,141.5,-0.6,-1.0,-1,1,"[5467, 8428, 22021, 3308, 17476, 653]"
580,137.6,-0.6,-1.0,-1,1,"[5575, 8726, 22303, 3354, 18115, 656]"
590,203.0,-0.2,-1.0,-1,1,"[5737, 9239, 22689, 3416, 19022, 656]"
600,255.2,-0.4,-1.0,-1,1,"[5933, 9951, 23284, 3497, 19989, 657]"
610,162.2,-0.6,-1.0,-1,1,"[6048, 10338, 23655, 3566, 20665, 661]"
620,114.0,-0.2,-1.0,-1,1,"[6117, 10594, 23998, 3632, 21069, 663]"
630,210.1,-0.4,-1.0,-1,1,"[6270, 10997, 24683, 3729, 21831, 664]"
640,102.2,-0.2,-1.0,-1,1,"[6342, 11151, 25045, 3779, 22214, 665]"
650,189.3,-0.6,-1.0,-1,1,"[6429, 11529, 25543, 3860, 23062, 666]"
660,274.2,-0.2,-1.0,-1,1,"[6570, 11978, 26547, 3967, 24103, 666]"
670,201.3,-0.8,-1.0,-1,1,"[6682, 12353, 27276, 4051, 24812, 670]"
680,231.6,-0.2,-1.0,-1,1,"[6783, 12794, 27994, 4157, 25761, 671]"
690,118.7,-0.4,-1.0,-1,1,"[6839, 13000, 28401, 4197, 26237, 673]"
700,210.2,-0.6,-1.0,-1,1,"[6942, 13349, 29255, 4296, 26933, 674]"
710,171.3,-0.2,-1.0,-1,1,"[7009, 13613, 29926, 4354, 27586, 674]"
720,191.9,-0.2,-1.0,-1,1,"[7066, 13941, 30621, 4435, 28344, 674]"
730,162.3,-0.4,-1.0,-1,1,"[7112, 14259, 31186, 4501, 28971, 675]"
740,173.7,0.2,1.0,-1,1,"[7181, 14698, 31709, 4547, 29631, 675]"
750,177.1,-0.8,-1.0,-1,1,"[7231, 15194, 32269, 4586, 30257, 675]"
760,129.8,-0.2,-1.0,-1,1,"[7281, 15602, 32691, 4638, 30620, 678]"
770,145.1,-0.2,-1.0,-1,1,"[7353, 15986, 33257, 4696, 30990, 679]"
780,135.2,-0.6,-1.0,-1,1,"[7411, 16310, 33874, 4744, 31294, 680]"
790,166.4,-0.4,-1.0,-1,1,"[7473, 16664, 34748, 4787, 31622, 683]"
800,196.1,0.0,0.0,-1,1,"[7553, 17049, 35855, 4856, 31942, 683]"
810,248.1,-0.6,-1.0,-1,1,"[7680, 17652, 37034, 4972, 32398, 683]"
820,190.9,-0.4,-1.0,-1,1,"[7753, 18375, 37820, 5020, 32674, 686]"
830,152.1,-0.6,-1.0,-1,1,"[7817, 18955, 38428, 5104, 32859, 686]"
840,157.7,-0.2,-1.0,-1,1,"[7921, 19637, 38948, 5174, 33058, 688]"
850,188.8,-0.2,-1.0,-1,1,"[8047, 20472, 39526, 5242, 33338, 689]"
860,208.1,-0.6,-1.0,-1,1,"[8197, 21236, 40335, 5299, 33639, 689]"
870,162.9,-0.8,-1.0,-1,1,"[8285, 21950, 40908, 5333, 33859, 689]"
880,177.1,0.0,0.0,-1,1,"[8394, 22634, 41617, 5380, 34079, 691]"
890,166.9,-0.2,-1.0,-1,1,"[8510, 23148, 42369, 5431, 34314, 692]"
900,173.5,-0.6,-1.0,-1,1,"[8622, 23737, 43133, 5486, 34529, 692]"
910,224.9,-0.4,-1.0,-1,1,"[8770, 24527, 44113, 5578, 34768, 692]"
920,169.5,-0.6,-1.0,-1,1,"[8908, 25226, 44739, 5627, 34951, 692]"
930,166.8,0.0,0.0,-1,1,"[9075, 25792, 45428, 5685, 35139, 692]"
940,235.2,-0.6,-1.0,-1,1,"[9333, 26624, 46334, 5759, 35421, 692]"
950,186.5,0.2,1.0,-1,1,"[9512, 27211, 47161, 5816, 35635, 693]"
960,205.8,-0.4,-1.0,-1,1,"[9661, 28061, 47943, 5873, 35855, 693]"
970,132.7,-0.4,-1.0,-1,1,"[9770, 28639, 48409, 5901, 36001, 693]"
980,142.4,0.0,0.0,-1,1,"[9869, 29215, 48912, 5924, 36223, 694]"
990,178.5,-0.4,-1.0,-1,1,"[9970, 29976, 49589, 5960, 36433, 694]"
1000,132.7,-0.4,-1.0,-1,1,"[10073, 30530, 50054, 5994, 36604, 694]"
1010,205.0,-0.4,-1.0,-1,1,"[10179, 31250, 50971, 6059, 36846, 694]"
1020,184.7,0.0,0.0,-1,1,"[10287, 31939, 51813, 6122, 36991, 694]"
1030,183.4,0.0,0.0,-1,1,"[10396, 32645, 52597, 6189, 37158, 695]"
1040,208.1,-0.4,-1.0,-1,1,"[10539, 33450, 53473, 6238, 37366, 695]"
1050,253.3,0.4,1.0,-1,1,"[10696, 34279, 54701, 6308, 37615, 695]"
1060,163.6,-0.2,-1.0,-1,1,"[10788, 34728, 55603, 6342, 37774, 695]"
1070,193.4,-0.2,-1.0,-1,1,"[10915, 35139, 56779, 6370, 37966, 695]"
1080,182.5,0.0,0.0,-1,1,"[11053, 35567, 57832, 6416, 38126, 695]"
1090,189.9,-0.2,-1.0,-1,1,"[11174, 36031, 58952, 6446, 38290, 695]"
1100,206.3,-0.6,-1.0,-1,1,"[11347, 36591, 60083, 6486, 38449, 695]"
1110,161.4,0.0,0.0,-1,1,"[11505, 36999, 60964, 6509, 38593, 695]"
1120,173.3,0.0,0.0,-1,1,"[11694, 37399, 61859, 6557, 38794, 695]"
1130,179.4,-0.4,-1.0,-1,1,"[11848, 37967, 62736, 6598, 38948, 695]"
1140,140.2,-0.2,-1.0,-1,1,"[11999, 38392, 63401, 6633, 39074, 695]"
1150,166.6,-0.4,-1.0,-1,1,"[12242, 39041, 64010, 6665, 39207, 695]"
1160,221.7,-0.8,-1.0,-1,1,"[12485, 39964, 64845, 6707, 39381, 695]"
1170,216.5,-0.8,-1.0,-1,1,"[12794, 40689, 65809, 6743, 39512, 695]"
1180,222.3,-0.2,-1.0,-1,1,"[13114, 41583, 66622, 6768, 39683, 695]"
1190,174.8,-0.2,-1.0,-1,1,"[13418, 42184, 67329, 6795, 39792, 695]"
1200,174.4,0.0,0.0,-1,1,"[13701, 42879, 67945, 6822, 39915, 695]"
1210,141.2,-0.4,-1.0,-1,1,"[13922, 43512, 68382, 6837, 40021, 695]"
1220,175.1,-0.4,-1.0,-1,1,"[14208, 44342, 68853, 6864, 40158, 695]"
1230,224.2,-0.2,-1.0,-1,1,"[14523, 45379, 69515, 6906, 40343, 696]"
1240,137.1,-0.2,-1.0,-1,1,"[14678, 45953, 70006, 6925, 40475, 696]"
1250,231.4,-0.4,-1.0,-1,1,"[14979, 46783, 70918, 6955, 40715, 697]"
1260,176.6,0.2,1.0,-1,1,"[15133, 47683, 71472, 6972, 40856, 697]"
1270,200.9,-0.2,-1.0,-1,1,"[15371, 48659, 72027, 6988, 41079, 698]"
1280,144.5,-0.4,-1.0,-1,1,"[15534, 49414, 72423, 6999, 41198, 699]"
1290,213.9,-0.4,-1.0,-1,1,"[15793, 50559, 72895, 7018, 41442, 699]"
1300,133.0,-0.2,-1.0,-1,1,"[15938, 51278, 73178, 7037, 41606, 699]"
1310,198.3,0.0,0.0,-1,1,"[16168, 52231, 73660, 7071, 41889, 700]"
1320,174.6,-0.4,-1.0,-1,1,"[16364, 52993, 74168, 7093, 42146, 701]"
1330,202.1,0.0,0.0,-1,1,"[16575, 53730, 74884, 7124, 42471, 702]"
1340,241.1,-0.4,-1.0,-1,1,"[16841, 54537, 75862, 7159, 42796, 702]"
1350,167.7,-0.4,-1.0,-1,1,"[17049, 55032, 76596, 7185, 43009, 703]"
1360,276.6,-0.6,-1.0,-1,1,"[17432, 55754, 77731, 7242, 43478, 703]"
1370,180.0,-0.2,-1.0,-1,1,"[17629, 56247, 78457, 7263, 43841, 703]"
1380,198.0,0.4,1.0,-1,1,"[17913, 56811, 79187, 7305, 44201, 703]"
1390,127.5,-0.4,-1.0,-1,1,"[18050, 57117, 79747, 7330, 44448, 703]"
1400,211.6,-0.4,-1.0,-1,1,"[18329, 57574, 80564, 7384, 44957, 703]"
1410,221.8,-0.8,-1.0,-1,1,"[18606, 58032, 81404, 7423, 45561, 703]"
1420,228.8,0.0,0.0,-1,1,"[18920, 58392, 82189, 7469, 46344, 703]"
1430,194.4,-0.4,-1.0,-1,1,"[19222, 58679, 82730, 7514, 47113, 703]"
1440,186.3,-0.6,-1.0,-1,1,"[19682, 58892, 83287, 7539, 47720, 704]"
1450,239.2,-0.6,-1.0,-1,1,"[20169, 59158, 84060, 7573, 48552, 704]"
1460,148.2,-0.2,-1.0,-1,1,"[20464, 59315, 84502, 7590, 49123, 704]"
1470,185.5,-0.4,-1.0,-1,1,"[20781, 59481, 85168, 7615, 49804, 704]"
1480,127.8,0.2,1.0,-1,1,"[20991, 59634, 85579, 7639, 50284, 704]"
1490,216.7,-0.4,-1.0,-1,1,"[21362, 59927, 86345, 7683, 50977, 704]"
1500,227.4,-0.2,-1.0,-1,1,"[21714, 60201, 87152, 7729, 51772, 704]"
1510,247.4,0.0,0.0,-1,1,"[22088, 60472, 88176, 7769, 52537, 704]"
1520,153.9,0.0,0.0,-1,1,"[22297, 60602, 88917, 7817, 52948, 704]"
1530,155.5,-0.6,-1.0,-1,1,"[22512, 60707, 89640, 7857, 53420, 704]"
1540,195.3,-0.2,-1.0,-1,1,"[22711, 60858, 90671, 7889, 53960, 704]"
1550,253.0,-0.2,-1.0,-1,1,"[23016, 61039, 91952, 7962, 54650, 704]"
1560,221.6,-0.4,-1.0,-1,1,"[23335, 61204, 92922, 8051, 55323, 704]"
1570,187.5,0.0,0.0,-1,1,"[23580, 61336, 93657, 8109, 56028, 704]"
1580,158.0,-0.2,-1.0,-1,1,"[23745, 61427, 94279, 8154, 56685, 704]"
1590,136.0,0.0,0.0,-1,1,"[23877, 61497, 94743, 8190, 57343, 704]"
1600,185.5,-0.2,-1.0,-1,1,"[24042, 61610, 95310, 8245, 58297, 705]"
1610,276.7,-0.8,-1.0,-1,1,"[24280, 61803, 96140, 8306, 59742, 705]"
1620,197.7,0.2,1.0,-1,1,"[24427, 61974, 96705, 8366, 60776, 705]"
1630,188.0,-0.4,-1.0,-1,1,"[24571, 62104, 97251, 8421, 61781, 705]"
1640,197.8,0.0,0.0,-1,1,"[24752, 62251, 97774, 8501, 62828, 705]"
1650,171.8,-0.6,-1.0,-1,1,"[24881, 62379, 98290, 8576, 63698, 705]"
1660,185.5,0.0,0.0,-1,1,"[25049, 62499, 98749, 8649, 64733, 705]"
1670,183.7,-0.2,-1.0,-1,1,"[25224, 62639, 99158, 8734, 65761, 705]"
1680,194.3,0.0,0.0,-1,1,"[25429, 62774, 99666, 8868, 66722, 705]"
1690,201.2,0.4,1.0,-1,1,"[25635, 62926, 100300, 8988, 67622, 705]"
1700,168.3,-0.2,-1.0,-1,1,"[25806, 63049, 100818, 9053, 68428, 705]"
1710,246.2,-0.6,-1.0,-1,1,"[26056, 63213, 101459, 9131, 69757, 705]"
1720,166.0,0.0,0.0,-1,1,"[26192, 63318, 101819, 9191, 70756, 705]"
1730,214.7,-0.4,-1.0,-1,1,"[26386, 63472, 102229, 9271, 72065, 705]"
1740,175.1,0.4,1.0,-1,1,"[26504, 63567, 102493, 9351, 73259, 705]"
1750,168.3,-0.2,-1.0,-1,1,"[26615, 63667, 102732, 9409, 74434, 705]"
1760,197.1,-0.6,-1.0,-1,1,"[26759, 63824, 103060, 9483, 75702, 705]"
1770,200.1,-0.6,-1.0,-1,1,"[26945, 63932, 103420, 9560, 76972, 705]"
1780,224.8,-0.4,-1.0,-1,1,"[27214, 64102, 103783, 9652, 78326, 705]"
1790,112.6,0.6,1.0,-1,1,"[27357, 64175, 103923, 9709, 79039, 705]"
1800,193.9,-0.8,-1.0,-1,1,"[27645, 64290, 104153, 9774, 80280, 705]"
1810,176.8,0.0,0.0,-1,1,"[27920, 64372, 104510, 9845, 81263, 705]"
1820,254.5,-0.6,-1.0,-1,1,"[28326, 64524, 105014, 9955, 82636, 705]"
1830,211.4,-0.2,-1.0,-1,1,"[28690, 64628, 105495, 10051, 83705, 705]"
1840,174.2,-0.4,-1.0,-1,1,"[29050, 64694, 105914, 10100, 84553, 705]"
1850,192.2,-0.4,-1.0,-1,1,"[29532, 64761, 106423, 10160, 85356, 706]"
1860,181.5,0.4,1.0,-1,1,"[29985, 64799, 107004, 10211, 86048, 706]"
1870,163.2,-0.4,-1.0,-1,1,"[30344, 64843, 107608, 10260, 86624, 706]"
1880,200.0,0.0,0.0,-1,1,"[30769, 64898, 108226, 10322, 87464, 706]"
1890,237.2,-0.6,-1.0,-1,1,"[31295, 64948, 108980, 10379, 88449, 706]"
1900,202.8,-0.4,-1.0,-1,1,"[31751, 64993, 109511, 10427, 89397, 706]"
1910,137.9,0.2,1.0,-1,1,"[32011, 65038, 109875, 10449, 90085, 706]"
1920,152.1,-0.2,-1.0,-1,1,"[32309, 65075, 110347, 10468, 90780, 706]"
1930,190.7,-0.4,-1.0,-1,1,"[32676, 65134, 111085, 10492, 91499, 706]"
1940,191.5,-0.2,-1.0,-1,1,"[33136, 65195, 111793, 10519, 92158, 706]"
1950,140.8,-0.4,-1.0,-1,1,"[33437, 65242, 112264, 10537, 92729, 706]"
1960,138.4,0.2,1.0,-1,1,"[33786, 65291, 112695, 10564, 93257, 706]"
1970,152.9,-0.2,-1.0,-1,1,"[34192, 65347, 113213, 10598, 93772, 706]"
1980,207.2,0.0,0.0,-1,1,"[34677, 65407, 114093, 10636, 94381, 706]"
1990,199.9,-0.4,-1.0,-1,1,"[35116, 65481, 114990, 10655, 94951, 706]"
2000,222.6,0.0,0.0,-1,1,"[35619, 65536, 115861, 10702, 95701, 706]"
2010,243.2,-0.8,-1.0,-1,1,"[35983, 65602, 117062, 10748, 96456, 706]"
2020,170.9,-0.2,-1.0,-1,1,"[36196, 65678, 117843, 10774, 97069, 706]"
2030,209.4,0.0,0.0,-1,1,"[36435, 65734, 118716, 10808, 97961, 706]"
2040,195.4,-0.6,-1.0,-1,1,"[36649, 65777, 119537, 10842, 98803, 706]"
2050,184.2,-0.6,-1.0,-1,1,"[36814, 65810, 120437, 10862, 99527, 706]"
2060,139.6,-0.4,-1.0,-1,1,"[36960, 65835, 121072, 10874, 100105, 706]"
2070,159.2,0.2,1.0,-1,1,"[37168, 65879, 121710, 10890, 100791, 706]"
2080,159.5,0.0,0.0,-1,1,"[37350, 65924, 122388, 10908, 101463, 706]"
2090,238.2,-0.6,-1.0,-1,1,"[37668, 66020, 123207, 10932, 102588, 706]"
2100,161.7,0.0,0.0,-1,1,"[37904, 66088, 123841, 10946, 103253, 706]"
2110,180.0,-0.2,-1.0,-1,1,"[38162, 66132, 124541, 10975, 104022, 706]"
2120,175.4,0.2,1.0,-1,1,"[38329, 66190, 125139, 10994, 104934, 706]"
2130,154.3,-0.4,-1.0,-1,1,"[38448, 66238, 125575, 11013, 105855, 706]"
2140,227.3,-0.4,-1.0,-1,1,"[38617, 66301, 126191, 11034, 107259, 706]"
2150,234.8,-0.2,-1.0,-1,1,"[38801, 66390, 126791, 11062, 108706, 706]"
2160,193.6,-0.2,-1.0,-1,1,"[38942, 66476, 127186, 11076, 110006, 706]"
2170,182.2,-0.2,-1.0,-1,1,"[39069, 66537, 127546, 11088, 111268, 706]"
2180,169.0,0.0,0.0,-1,1,"[39183, 66609, 127857, 11096, 112453, 706]"
2190,209.6,0.2,1.0,-1,1,"[39311, 66671, 128199, 11114, 113999, 706]"
2200,218.2,0.0,0.0,-1,1,"[39428, 66741, 128520, 11127, 115660, 706]"
2210,222.9,-0.4,-1.0,-1,1,"[39508, 66836, 128816, 11142, 117403, 706]"
2220,193.9,0.0,0.0,-1,1,"[39598, 66890, 129149, 11152, 118854, 707]"
2230,120.0,0.2,1.0,-1,1,"[39663, 66934, 129329, 11163, 119754, 707]"
2240,142.7,0.2,1.0,-1,1,"[39749, 66998, 129588, 11172, 120763, 707]"
2250,185.1,-0.2,-1.0,-1,1,"[39851, 67108, 129884, 11181, 122097, 707]"
2260,157.7,-0.2,-1.0,-1,1,"[39943, 67198, 130128, 11197, 123232, 707]"
2270,159.8,-0.2,-1.0,-1,1,"[40059, 67266, 130361, 11229, 124381, 707]"
2280,169.2,-0.4,-1.0,-1,1,"[40164, 67319, 130563, 11258, 125684, 707]"
2290,223.4,-0.2,-1.0,-1,1,"[40307, 67415, 130818, 11277, 127405, 707]"
2300,249.7,-0.4,-1.0,-1,1,"[40503, 67525, 131163, 11312, 129216, 707]"
2310,211.6,-0.2,-1.0,-1,1,"[40693, 67581, 131493, 11345, 130723, 707]"
2320,187.8,-0.2,-1.0,-1,1,"[40850, 67630, 131740, 11375, 132118, 707]"
2330,151.3,-0.2,-1.0,-1,1,"[40946, 67675, 131913, 11393, 133299, 707]"
2340,248.7,0.0,0.0,-1,1,"[41109, 67744, 132245, 11411, 135204, 707]"
2350,181.6,0.0,0.0,-1,1,"[41238, 67800, 132534, 11421, 136536, 707]"
2360,211.3,0.0,0.0,-1,1,"[41400, 67849, 132766, 11436, 138191, 707]"
2370,145.2,0.0,0.0,-1,1,"[41529, 67898, 132926, 11446, 139295, 707]"
2380,139.2,-0.6,-1.0,-1,1,"[41643, 67971, 133172, 11458, 140242, 707]"
2390,232.6,-0.4,-1.0,-1,1,"[41855, 68078, 133717, 11486, 141676, 707]"
2400,195.2,-0.2,-1.0,-1,1,"[42040, 68179, 134260, 11529, 142756, 707]"
2410,189.0,-0.6,-1.0,-1,1,"[42216, 68263, 134870, 11566, 143739, 707]"
2420,210.9,-1.0,-1.0,-1,-1,"[42395, 68319, 135633, 11611, 144805, 707]"
2430,228.4,-0.6,-1.0,-1,1,"[42625, 68426, 136296, 11639, 146061, 707]"
2440,149.1,-0.4,-1.0,-1,1,"[42756, 68525, 136723, 11659, 146875, 707]"
2450,179.5,-0.2,-1.0,-1,1,"[42947, 68658, 137130, 11685, 147913, 707]"
2460,168.4,0.0,0.0,-1,1,"[43130, 68823, 137472, 11715, 148877, 707]"
2470,212.2,-0.2,-1.0,-1,1,"[43372, 68981, 137917, 11751, 150118, 707]"
2480,215.4,-0.8,-1.0,-1,1,"[43699, 69117, 138273, 11769, 151435, 707]"
2490,211.6,-0.4,-1.0,-1,1,"[44006, 69244, 138527, 11808, 152824, 707]"
2500,186.9,-0.4,-1.0,-1,1,"[44236, 69349, 138753, 11827, 154113, 707]"
2510,240.8,-0.2,-1.0,-1,1,"[44482, 69464, 139004, 11863, 155873, 707]"
2520,193.5,-0.4,-1.0,-1,1,"[44675, 69539, 139177, 11886, 157344, 707]"
2530,290.8,-0.6,-1.0,-1,1,"[44968, 69637, 139438, 11935, 159551, 707]"
2540,224.5,-0.8,-1.0,-1,1,"[45101, 69794, 139764, 11970, 161145, 707]"
2550,190.1,-0.6,-1.0,-1,1,"[45223, 69901, 139980, 11983, 162588, 707]"
2560,226.3,-0.8,-1.0,-1,1,"[45341, 70028, 140259, 11996, 164314, 707]"
2570,165.2,0.0,0.0,-1,1,"[45402, 70104, 140428, 12004, 165652, 707]"
2580,166.2,-0.6,-1.0,-1,1,"[45504, 70183, 140609, 12018, 166938, 707]"
2590,112.5,0.2,1.0,-1,1,"[45578, 70229, 140725, 12025, 167820, 707]"
2600,175.7,-0.4,-1.0,-1,1,"[45702, 70295, 140904, 12040, 169193, 707]"
2610,122.7,0.4,1.0,-1,1,"[45781, 70359, 141023, 12046, 170152, 707]"
2620,264.7,-0.2,-1.0,-1,1,"[45974, 70520, 141238, 12062, 172214, 707]"
2630,186.1,-0.6,-1.0,-1,1,"[46072, 70621, 141402, 12069, 173705, 707]"
2640,200.7,-0.6,-1.0,-1,1,"[46276, 70802, 141589, 12082, 175127, 707]"
2650,175.7,-0.2,-1.0,-1,1,"[46425, 70974, 141723, 12093, 176418, 707]"
2660,215.0,-0.6,-1.0,-1,1,"[46578, 71261, 141887, 12105, 177952, 707]"
2670,170.9,-0.4,-1.0,-1,1,"[46701, 71458, 142007, 12117, 179209, 707]"
2680,199.2,-0.6,-1.0,-1,1,"[46846, 71647, 142103, 12122, 180766, 707]"
2690,119.2,0.8,1.0,-1,1,"[46911, 71776, 142153, 12128, 181707, 708]"
2700,175.7,-0.4,-1.0,-1,1,"[46994, 71924, 142214, 12130, 183169, 709]"
2710,162.7,-0.2,-1.0,-1,1,"[47127, 72033, 142287, 12137, 184474, 709]"
2720,182.0,-0.2,-1.0,-1,1,"[47238, 72176, 142355, 12153, 185956, 709]"
2730,175.4,0.0,0.0,-1,1,"[47358, 72300, 142422, 12156, 187396, 709]"
2740,146.8,0.0,0.0,-1,1,"[47473, 72403, 142494, 12164, 188566, 709]"
2750,175.3,-0.4,-1.0,-1,1,"[47595, 72558, 142550, 12171, 189979, 709]"
2760,231.7,-0.4,-1.0,-1,1,"[47734, 72714, 142638, 12176, 191908, 709]"
2770,251.0,0.0,0.0,-1,1,"[47880, 72844, 142761, 12184, 194011, 709]"
2780,139.0,0.4,1.0,-1,1,"[47971, 72908, 142810, 12190, 195191, 709]"
2790,171.5,-0.2,-1.0,-1,1,"[48073, 72988, 142870, 12197, 196657, 709]"
2800,183.3,0.0,0.0,-1,1,"[48197, 73095, 142975, 12204, 198147, 709]"
2810,200.4,-0.6,-1.0,-1,1,"[48402, 73217, 143072, 12217, 199714, 709]"
2820,215.3,0.0,0.0,-1,1,"[48566, 73362, 143200, 12227, 201420, 709]"
2830,208.7,-0.2,-1.0,-1,1,"[48726, 73480, 143372, 12242, 203042, 709]"
2840,149.8,0.2,1.0,-1,1,"[48832, 73553, 143493, 12249, 204233, 709]"
2850,184.7,-0.4,-1.0,-1,1,"[48961, 73620, 143679, 12254, 205693, 709]"
2860,226.5,-0.2,-1.0,-1,1,"[49118, 73706, 143866, 12261, 207521, 709]"
2870,214.7,-0.2,-1.0,-1,1,"[49283, 73809, 144057, 12274, 209195, 710]"
2880,126.9,0.2,1.0,-1,1,"[49363, 73862, 144153, 12280, 210229, 710]"
2890,174.9,-0.4,-1.0,-1,1,"[49484, 73957, 144298, 12288, 211609, 710]"
2900,160.7,-0.6,-1.0,-1,1,"[49594, 74044, 144416, 12295, 212894, 710]"
2910,201.2,0.0,0.0,-1,1,"[49740, 74191, 144587, 12302, 214435, 710]"
2920,201.7,0.0,0.0,-1,1,"[49920, 74350, 144770, 12314, 215918, 710]"
2930,249.5,-0.4,-1.0,-1,1,"[50209, 74548, 145040, 12324, 217646, 710]"
2940,206.0,-0.6,-1.0,-1,1,"[50427, 74703, 145263, 12333, 219101, 710]"
2950,201.0,-0.2,-1.0,-1,1,"[50641, 74894, 145490, 12350, 220462, 710]"
2960,186.5,-0.2,-1.0,-1,1,"[50929, 75127, 145786, 12351, 221509, 710]"
2970,173.9,-0.8,-1.0,-1,1,"[51139, 75293, 146022, 12368, 222619, 710]"
