episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
850,22.4,-1.0,-1.0,-1,-1,"[3142, 3549, 3679, 3609, 3288, 2998]"
860,27.9,-1.0,-1.0,-1,-1,"[3196, 3596, 3734, 3647, 3331, 3040]"
870,23.5,-1.0,-1.0,-1,-1,"[3238, 3635, 3773, 3690, 3374, 3069]"
880,20.3,-1.0,-1.0,-1,-1,"[3267, 3667, 3816, 3734, 3402, 3096]"
890,26.1,-1.0,-1.0,-1,-1,"[3313, 3712, 3872, 3771, 3438, 3137]"
900,20.1,-1.0,-1.0,-1,-1,"[3348, 3745, 3910, 3795, 3476, 3170]"
910,21.1,-0.8,-1.0,-1,1,"[3380, 3783, 3947, 3829, 3517, 3199]"
920,21.3,-1.0,-1.0,-1,-1,"[3403, 3819, 3990, 3874, 3547, 3235]"
930,23.8,-1.0,-1.0,-1,-1,"[3445, 3855, 4037, 3920, 3583, 3266]"
940,28.7,-1.0,-1.0,-1,-1,"[3490, 3911, 4086, 3977, 3626, 3303]"
950,19.7,-1.0,-1.0,-1,-1,"[3516, 3956, 4116, 4007, 3661, 3334]"
960,21.8,-1.0,-1.0,-1,-1,"[3541, 3988, 4161, 4047, 3699, 3372]"
970,26.1,-1.0,-1.0,-1,-1,"[3580, 4033, 4209, 4099, 3743, 3405]"
980,19.6,-1.0,-1.0,-1,-1,"[3611, 4069, 4241, 4138, 3774, 3432]"
990,24.4,-1.0,-1.0,-1,-1,"[3644, 4111, 4289, 4180, 3815, 3470]"
1000,28.5,-1.0,-1.0,-1,-1,"[3691, 4149, 4341, 4237, 3861, 3515]"
1010,19.6,-1.0,-1.0,-1,-1,"[3731, 4176, 4381, 4264, 3895, 3543]"
1020,20.8,-1.0,-1.0,-1,-1,"[3765, 4216, 4425, 4287, 3931, 3574]"
1030,20.8,-1.0,-1.0,-1,-1,"[3795, 4261, 4464, 4326, 3960, 3600]"
1040,27.0,-1.0,-1.0,-1,-1,"[3846, 4299, 4506, 4377, 3999, 3649]"
1050,22.6,-1.0,-1.0,-1,-1,"[3886, 4330, 4544, 4424, 4038, 3680]"
1060,23.6,-0.8,-1.0,-1,1,"[3934, 4372, 4579, 4468, 4072, 3713]"
1070,24.6,-1.0,-1.0,-1,-1,"[3973, 4421, 4617, 4509, 4119, 3745]"
1080,22.1,-1.0,-1.0,-1,-1,"[4008, 4456, 4655, 4557, 4157, 3772]"
1090,20.3,-1.0,-1.0,-1,-1,"[4037, 4486, 4691, 4597, 4186, 3811]"
1100,26.5,-1.0,-1.0,-1,-1,"[4071, 4532, 4747, 4632, 4231, 3860]"
1110,25.2,-1.0,-1.0,-1,-1,"[4106, 4565, 4793, 4671, 4278, 3912]"
1120,25.0,-1.0,-1.0,-1,-1,"[4144, 4605, 4840, 4722, 4311, 3953]"
1130,22.3,-1.0,-1.0,-1,-1,"[4177, 4649, 4880, 4771, 4341, 3980]"
1140,21.8,-1.0,-1.0,-1,-1,"[4203, 4691, 4920, 4810, 4379, 4013]"
1150,31.7,-0.8,-1.0,-1,1,"[4262, 4747, 4979, 4862, 4421, 4062]"
1160,21.0,-1.0,-1.0,-1,-1,"[4296, 4789, 5023, 4887, 4451, 4097]"
1170,31.3,-1.0,-1.0,-1,-1,"[4343, 4843, 5092, 4938, 4499, 4141]"
1180,25.2,-1.0,-1.0,-1,-1,"[4380, 4889, 5144, 4985, 4537, 4173]"
1190,23.6,-0.8,-1.0,-1,1,"[4412, 4932, 5188, 5024, 4574, 4214]"
1200,26.8,-1.0,-1.0,-1,-1,"[4457, 4978, 5243, 5064, 4616, 4254]"
1210,21.3,-1.0,-1.0,-1,-1,"[4492, 5019, 5279, 5103, 4652, 4280]"
1220,21.0,-1.0,-1.0,-1,-1,"[4520, 5059, 5329, 5130, 4686, 4311]"
1230,21.9,-1.0,-1.0,-1,-1,"[4561, 5098, 5369, 5167, 4713, 4346]"
1240,21.0,-1.0,-1.0,-1,-1,"[4597, 5137, 5398, 5204, 4756, 4372]"
1250,35.4,-1.0,-1.0,-1,-1,"[4655, 5214, 5455, 5271, 4802, 4421]"
1260,23.9,-1.0,-1.0,-1,-1,"[4693, 5255, 5498, 5317, 4845, 4449]"
1270,22.3,-1.0,-1.0,-1,-1,"[4735, 5298, 5532, 5364, 4871, 4480]"
1280,33.9,-1.0,-1.0,-1,-1,"[4782, 5369, 5579, 5430, 4932, 4527]"
1290,30.3,-1.0,-1.0,-1,-1,"[4832, 5421, 5635, 5489, 4983, 4562]"
1300,25.2,-1.0,-1.0,-1,-1,"[4873, 5470, 5685, 5534, 5019, 4593]"
1310,34.9,-1.0,-1.0,-1,-1,"[4918, 5549, 5749, 5587, 5070, 4650]"
1320,27.0,-1.0,-1.0,-1,-1,"[4946, 5597, 5797, 5641, 5118, 4694]"
1330,21.6,-1.0,-1.0,-1,-1,"[4980, 5623, 5841, 5685, 5152, 4728]"
1340,23.8,-1.0,-1.0,-1,-1,"[5011, 5662, 5885, 5727, 5192, 4770]"
1350,23.9,-0.8,-1.0,-1,1,"[5041, 5702, 5929, 5773, 5239, 4802]"
1360,27.1,-1.0,-1.0,-1,-1,"[5090, 5745, 5987, 5813, 5280, 4842]"
1370,27.4,-1.0,-1.0,-1,-1,"[5134, 5795, 6034, 5856, 5332, 4880]"
1380,25.1,-1.0,-1.0,-1,-1,"[5159, 5843, 6083, 5901, 5373, 4923]"
1390,21.0,-1.0,-1.0,-1,-1,"[5199, 5879, 6114, 5941, 5406, 4953]"
1400,28.0,-1.0,-1.0,-1,-1,"[5246, 5928, 6168, 5986, 5452, 4992]"
1410,17.5,-1.0,-1.0,-1,-1,"[5270, 5950, 6201, 6015, 5486, 5025]"
1420,26.4,-1.0,-1.0,-1,-1,"[5303, 5997, 6241, 6073, 5530, 5067]"
1430,19.4,-0.8,-1.0,-1,1,"[5329, 6032, 6274, 6103, 5568, 5099]"
1440,22.6,-1.0,-1.0,-1,-1,"[5365, 6073, 6323, 6136, 5598, 5136]"
1450,29.3,-1.0,-1.0,-1,-1,"[5414, 6119, 6381, 6198, 5630, 5182]"
1460,21.8,-1.0,-1.0,-1,-1,"[5448, 6171, 6411, 6241, 5660, 5211]"
1470,28.8,-1.0,-1.0,-1,-1,"[5481, 6225, 6468, 6285, 5722, 5249]"
1480,20.9,-1.0,-1.0,-1,-1,"[5506, 6264, 6506, 6322, 5756, 5285]"
1490,28.6,-1.0,-1.0,-1,-1,"[5547, 6316, 6565, 6376, 5795, 5326]"
1500,23.6,-1.0,-1.0,-1,-1,"[5590, 6361, 6605, 6424, 5826, 5355]"
1510,24.7,-1.0,-1.0,-1,-1,"[5629, 6407, 6654, 6464, 5865, 5389]"
1520,25.3,-1.0,-1.0,-1,-1,"[5658, 6456, 6701, 6520, 5906, 5420]"
1530,30.7,-1.0,-1.0,-1,-1,"[5702, 6505, 6764, 6575, 5953, 5469]"
1540,21.6,-1.0,-1.0,-1,-1,"[5741, 6540, 6812, 6606, 5987, 5498]"
1550,28.8,-1.0,-1.0,-1,-1,"[5788, 6582, 6864, 6650, 6041, 5547]"
1560,23.3,-1.0,-1.0,-1,-1,"[5825, 6617, 6912, 6698, 6073, 5580]"
1570,23.4,-1.0,-1.0,-1,-1,"[5860, 6653, 6948, 6747, 6112, 5619]"
1580,22.9,-1.0,-1.0,-1,-1,"[5901, 6688, 7004, 6780, 6142, 5653]"
1590,18.9,-1.0,-1.0,-1,-1,"[5939, 6716, 7049, 6813, 6165, 5675]"
1600,25.2,-1.0,-1.0,-1,-1,"[5978, 6760, 7090, 6853, 6207, 5721]"
1610,23.0,-1.0,-1.0,-1,-1,"[6019, 6796, 7125, 6898, 6249, 5752]"
1620,20.0,-1.0,-1.0,-1,-1,"[6049, 6826, 7156, 6936, 6278, 5794]"
1630,21.0,-1.0,-1.0,-1,-1,"[6093, 6860, 7196, 6966, 6316, 5818]"
1640,15.2,-1.0,-1.0,-1,-1,"[6113, 6883, 7222, 6995, 6342, 5846]"
1650,22.5,-1.0,-1.0,-1,-1,"[6152, 6925, 7259, 7035, 6370, 5885]"
1660,27.5,-1.0,-1.0,-1,-1,"[6189, 6979, 7300, 7090, 6410, 5933]"
1670,21.3,-1.0,-1.0,-1,-1,"[6220, 7016, 7344, 7125, 6439, 5970]"
1680,24.5,-0.8,-1.0,-1,1,"[6258, 7059, 7379, 7173, 6481, 6009]"
1690,25.3,-1.0,-1.0,-1,-1,"[6298, 7101, 7428, 7223, 6517, 6045]"
1700,24.1,-1.0,-1.0,-1,-1,"[6331, 7141, 7476, 7265, 6557, 6083]"
1710,23.9,-1.0,-1.0,-1,-1,"[6363, 7188, 7522, 7304, 6597, 6118]"
1720,22.1,-1.0,-1.0,-1,-1,"[6391, 7229, 7558, 7339, 6642, 6154]"
1730,13.6,-1.0,-1.0,-1,-1,"[6419, 7248, 7577, 7356, 6667, 6182]"
1740,18.1,-1.0,-1.0,-1,-1,"[6452, 7272, 7611, 7394, 6692, 6209]"
1750,33.3,-1.0,-1.0,-1,-1,"[6498, 7334, 7677, 7463, 6743, 6248]"
1760,20.3,-1.0,-1.0,-1,-1,"[6530, 7372, 7718, 7493, 6771, 6282]"
1770,19.5,-1.0,-1.0,-1,-1,"[6559, 7408, 7757, 7530, 6797, 6310]"
1780,25.3,-0.8,-1.0,-1,1,"[6592, 7456, 7792, 7574, 6842, 6358]"
1790,23.5,-1.0,-1.0,-1,-1,"[6625, 7501, 7831, 7618, 6880, 6394]"
1800,18.4,-1.0,-1.0,-1,-1,"[6649, 7531, 7867, 7650, 6915, 6421]"
1810,27.4,-1.0,-1.0,-1,-1,"[6697, 7566, 7924, 7699, 6955, 6466]"
1820,24.3,-1.0,-1.0,-1,-1,"[6737, 7609, 7967, 7737, 7005, 6495]"
1830,24.2,-1.0,-1.0,-1,-1,"[6770, 7656, 8005, 7776, 7046, 6539]"
1840,25.5,-1.0,-1.0,-1,-1,"[6812, 7703, 8048, 7823, 7079, 6582]"
1850,26.6,-0.8,-1.0,-1,1,"[6854, 7748, 8098, 7866, 7121, 6626]"
1860,18.9,-1.0,-1.0,-1,-1,"[6876, 7770, 8140, 7912, 7154, 6650]"
1870,16.9,-1.0,-1.0,-1,-1,"[6897, 7808, 8174, 7943, 7172, 6677]"
1880,23.8,-0.8,-1.0,-1,1,"[6930, 7851, 8218, 7993, 7211, 6706]"
1890,22.4,-1.0,-1.0,-1,-1,"[6973, 7881, 8257, 8024, 7245, 6753]"
1900,22.0,-1.0,-1.0,-1,-1,"[7004, 7925, 8301, 8059, 7274, 6790]"
1910,34.6,-1.0,-1.0,-1,-1,"[7051, 7987, 8374, 8114, 7337, 6836]"
1920,16.5,-1.0,-1.0,-1,-1,"[7073, 8026, 8397, 8135, 7366, 6867]"
1930,21.6,-1.0,-1.0,-1,-1,"[7101, 8058, 8429, 8178, 7411, 6903]"
1940,17.0,-1.0,-1.0,-1,-1,"[7138, 8077, 8460, 8205, 7442, 6928]"
1950,28.3,-1.0,-1.0,-1,-1,"[7182, 8130, 8510, 8256, 7482, 6973]"
1960,25.2,-1.0,-1.0,-1,-1,"[7220, 8175, 8556, 8304, 7523, 7007]"
1970,22.1,-1.0,-1.0,-1,-1,"[7251, 8212, 8600, 8333, 7566, 7044]"
1980,17.8,-1.0,-1.0,-1,-1,"[7274, 8245, 8640, 8363, 7593, 7069]"
1990,23.2,-1.0,-1.0,-1,-1,"[7315, 8277, 8676, 8405, 7637, 7106]"
2000,30.3,-1.0,-1.0,-1,-1,"[7363, 8334, 8723, 8458, 7690, 7151]"
2010,33.6,-1.0,-1.0,-1,-1,"[7426, 8383, 8785, 8519, 7755, 7187]"
2020,17.2,-1.0,-1.0,-1,-1,"[7445, 8406, 8823, 8554, 7785, 7214]"
2030,22.0,-1.0,-1.0,-1,-1,"[7478, 8446, 8860, 8590, 7825, 7248]"
2040,19.0,-1.0,-1.0,-1,-1,"[7505, 8477, 8898, 8623, 7857, 7277]"
2050,23.7,-1.0,-1.0,-1,-1,"[7538, 8517, 8939, 8667, 7889, 7324]"
2060,20.9,-1.0,-1.0,-1,-1,"[7572, 8546, 8977, 8714, 7922, 7352]"
2070,26.5,-1.0,-1.0,-1,-1,"[7612, 8599, 9030, 8747, 7965, 7395]"
2080,22.5,-1.0,-1.0,-1,-1,"[7638, 8648, 9074, 8785, 7993, 7435]"
2090,22.7,-1.0,-1.0,-1,-1,"[7668, 8677, 9119, 8825, 8033, 7478]"
2100,22.1,-1.0,-1.0,-1,-1,"[7687, 8716, 9166, 8860, 8070, 7522]"
2110,27.3,-1.0,-1.0,-1,-1,"[7735, 8771, 9213, 8910, 8103, 7562]"
2120,25.7,-1.0,-1.0,-1,-1,"[7774, 8819, 9266, 8948, 8142, 7602]"
2130,25.6,-1.0,-1.0,-1,-1,"[7816, 8858, 9312, 8994, 8190, 7637]"
2140,18.6,-1.0,-1.0,-1,-1,"[7846, 8891, 9343, 9028, 8214, 7671]"
2150,21.8,-1.0,-1.0,-1,-1,"[7882, 8925, 9378, 9071, 8251, 7704]"
2160,25.5,-1.0,-1.0,-1,-1,"[7920, 8959, 9431, 9124, 8292, 7740]"
2170,20.3,-1.0,-1.0,-1,-1,"[7946, 8994, 9474, 9156, 8326, 7773]"
2180,21.5,-1.0,-1.0,-1,-1,"[7976, 9034, 9506, 9198, 8369, 7801]"
2190,18.8,-0.6,-1.0,-1,1,"[8015, 9062, 9549, 9234, 8388, 7824]"
2200,29.1,-1.0,-1.0,-1,-1,"[8066, 9113, 9602, 9292, 8433, 7857]"
2210,23.3,-1.0,-1.0,-1,-1,"[8096, 9148, 9653, 9334, 8472, 7893]"
2220,16.9,-1.0,-1.0,-1,-1,"[8115, 9177, 9683, 9370, 8503, 7917]"
2230,19.3,-1.0,-1.0,-1,-1,"[8144, 9204, 9711, 9415, 8533, 7951]"
2240,20.4,-1.0,-1.0,-1,-1,"[8184, 9234, 9748, 9453, 8560, 7983]"
2250,27.7,-0.8,-1.0,-1,1,"[8224, 9286, 9796, 9502, 8600, 8031]"
2260,28.9,-0.8,-1.0,-1,1,"[8275, 9335, 9850, 9545, 8659, 8064]"
2270,20.0,-1.0,-1.0,-1,-1,"[8308, 9367, 9883, 9581, 8701, 8088]"
2280,19.0,-1.0,-1.0,-1,-1,"[8330, 9404, 9922, 9613, 8729, 8120]"
2290,25.5,-1.0,-1.0,-1,-1,"[8362, 9437, 9971, 9666, 8779, 8158]"
2300,18.8,-1.0,-1.0,-1,-1,"[8397, 9473, 9999, 9700, 8807, 8185]"
2310,26.4,-1.0,-1.0,-1,-1,"[8452, 9512, 10048, 9747, 8840, 8226]"
2320,17.5,-1.0,-1.0,-1,-1,"[8478, 9552, 10073, 9775, 8870, 8252]"
2330,27.6,-1.0,-1.0,-1,-1,"[8525, 9597, 10121, 9816, 8917, 8300]"
2340,27.0,-1.0,-1.0,-1,-1,"[8564, 9640, 10166, 9867, 8969, 8340]"
2350,20.4,-1.0,-1.0,-1,-1,"[8599, 9668, 10205, 9895, 9000, 8383]"
2360,23.5,-1.0,-1.0,-1,-1,"[8637, 9710, 10241, 9938, 9039, 8420]"
2370,23.2,-1.0,-1.0,-1,-1,"[8672, 9747, 10294, 9983, 9076, 8445]"
2380,22.3,-1.0,-1.0,-1,-1,"[8707, 9787, 10330, 10020, 9114, 8482]"
2390,26.6,-1.0,-1.0,-1,-1,"[8741, 9835, 10393, 10065, 9150, 8522]"
2400,25.5,-0.8,-1.0,-1,1,"[8777, 9882, 10453, 10106, 9189, 8554]"
2410,16.5,-1.0,-1.0,-1,-1,"[8801, 9901, 10486, 10142, 9218, 8578]"
2420,17.9,-1.0,-1.0,-1,-1,"[8827, 9930, 10518, 10172, 9255, 8603]"
2430,35.3,-1.0,-1.0,-1,-1,"[8891, 9998, 10577, 10228, 9310, 8654]"
2440,23.6,-1.0,-1.0,-1,-1,"[8927, 10043, 10622, 10272, 9341, 8689]"
2450,25.2,-1.0,-1.0,-1,-1,"[8962, 10083, 10668, 10312, 9391, 8730]"
2460,21.4,-1.0,-1.0,-1,-1,"[8988, 10117, 10704, 10359, 9430, 8762]"
2470,22.0,-1.0,-1.0,-1,-1,"[9026, 10156, 10745, 10391, 9463, 8799]"
2480,15.7,-1.0,-1.0,-1,-1,"[9041, 10177, 10788, 10417, 9491, 8823]"
2490,16.5,-1.0,-1.0,-1,-1,"[9061, 10206, 10820, 10447, 9516, 8852]"
2500,21.0,-1.0,-1.0,-1,-1,"[9100, 10247, 10855, 10488, 9543, 8879]"
2510,24.8,-1.0,-1.0,-1,-1,"[9147, 10288, 10901, 10529, 9578, 8917]"
2520,20.1,-1.0,-1.0,-1,-1,"[9170, 10314, 10941, 10564, 9613, 8959]"
2530,20.1,-1.0,-1.0,-1,-1,"[9200, 10342, 10971, 10606, 9645, 8998]"
2540,18.6,-1.0,-1.0,-1,-1,"[9225, 10373, 11004, 10645, 9678, 9023]"
2550,20.3,-1.0,-1.0,-1,-1,"[9251, 10404, 11040, 10681, 9702, 9073]"
2560,21.5,-1.0,-1.0,-1,-1,"[9286, 10433, 11076, 10722, 9744, 9105]"
2570,24.0,-1.0,-1.0,-1,-1,"[9333, 10468, 11116, 10771, 9779, 9139]"
2580,25.2,-1.0,-1.0,-1,-1,"[9370, 10506, 11168, 10818, 9816, 9180]"
2590,21.3,-1.0,-1.0,-1,-1,"[9412, 10546, 11209, 10853, 9845, 9206]"
2600,21.6,-1.0,-1.0,-1,-1,"[9445, 10585, 11261, 10880, 9877, 9239]"
2610,29.8,-1.0,-1.0,-1,-1,"[9485, 10645, 11309, 10933, 9928, 9285]"
2620,16.5,-1.0,-1.0,-1,-1,"[9506, 10671, 11345, 10963, 9951, 9314]"
2630,15.7,-1.0,-1.0,-1,-1,"[9532, 10695, 11375, 10989, 9981, 9335]"
2640,22.5,-1.0,-1.0,-1,-1,"[9559, 10739, 11412, 11027, 10026, 9369]"
2650,21.9,-1.0,-1.0,-1,-1,"[9591, 10777, 11445, 11067, 10063, 9408]"
2660,23.5,-1.0,-1.0,-1,-1,"[9622, 10821, 11497, 11099, 10108, 9439]"
2670,18.3,-1.0,-1.0,-1,-1,"[9647, 10851, 11526, 11132, 10148, 9465]"
2680,17.9,-1.0,-1.0,-1,-1,"[9682, 10873, 11558, 11168, 10178, 9489]"
2690,19.5,-1.0,-1.0,-1,-1,"[9712, 10903, 11600, 11202, 10207, 9519]"
2700,29.2,-1.0,-1.0,-1,-1,"[9769, 10949, 11659, 11241, 10264, 9553]"
2710,28.1,-1.0,-1.0,-1,-1,"[9814, 11004, 11713, 11288, 10308, 9589]"
2720,20.0,-1.0,-1.0,-1,-1,"[9838, 11034, 11757, 11314, 10346, 9627]"
2730,22.8,-1.0,-1.0,-1,-1,"[9866, 11073, 11798, 11361, 10383, 9663]"
2740,28.6,-0.8,-1.0,-1,1,"[9908, 11124, 11852, 11412, 10431, 9703]"
2750,21.6,-1.0,-1.0,-1,-1,"[9940, 11157, 11891, 11449, 10473, 9736]"
2760,23.6,-1.0,-1.0,-1,-1,"[9974, 11206, 11931, 11487, 10511, 9773]"
2770,15.9,-1.0,-1.0,-1,-1,"[10001, 11223, 11956, 11522, 10537, 9802]"
2780,18.7,-1.0,-1.0,-1,-1,"[10026, 11261, 11985, 11554, 10565, 9837]"
2790,37.6,-1.0,-1.0,-1,-1,"[10096, 11330, 12060, 11617, 10628, 9873]"
2800,24.0,-1.0,-1.0,-1,-1,"[10126, 11375, 12103, 11661, 10670, 9909]"
2810,20.3,-1.0,-1.0,-1,-1,"[10157, 11412, 12146, 11689, 10703, 9940]"
2820,20.4,-1.0,-1.0,-1,-1,"[10184, 11448, 12181, 11723, 10743, 9972]"
2830,22.1,-1.0,-1.0,-1,-1,"[10219, 11479, 12221, 11770, 10779, 10004]"
2840,15.8,-1.0,-1.0,-1,-1,"[10238, 11501, 12243, 11808, 10810, 10030]"
