episodes,mean timesteps,mean reward,median reward,min reward,max reward,stop,up,left,down,right,bomb
2320, 24.5, -1.0, -1.0,-1,-1, 0.13765182186234817, 0.19433198380566802, 0.15991902834008098, 0.18218623481781376, 0.15991902834008098, 0.1659919028340081
2340, 19.1, -1.0, -1.0,-1,-1, 0.16195372750642673, 0.18251928020565553, 0.16195372750642673, 0.15681233933161953, 0.17737789203084833, 0.15938303341902313
2360, 26.4, -1.0, -1.0,-1,-1, 0.12412587412587413, 0.20804195804195805, 0.1555944055944056, 0.20279720279720279, 0.1590909090909091, 0.15034965034965034
2380, 16.0, -1.0, -1.0,-1,-1, 0.12931034482758622, 0.19540229885057472, 0.1752873563218391, 0.1839080459770115, 0.15804597701149425, 0.15804597701149425
2400, 16.8, -1.0, -1.0,-1,-1, 0.145, 0.18, 0.19, 0.1725, 0.1625, 0.15
2420, 33.3, -1.0, -1.0,-1,-1, 0.1414141414141414, 0.19528619528619529, 0.18181818181818182, 0.18518518518518517, 0.13468013468013468, 0.16161616161616163
2440, 24.3, -1.0, -1.0,-1,-1, 0.1353211009174312, 0.14678899082568808, 0.18577981651376146, 0.23623853211009174, 0.1720183486238532, 0.12385321100917432
2460, 18.9, -1.0, -1.0,-1,-1, 0.1162227602905569, 0.2469733656174334, 0.14285714285714285, 0.17433414043583534, 0.15012106537530268, 0.1694915254237288
2480, 18.3, -1.0, -1.0,-1,-1, 0.15406162464985995, 0.18207282913165265, 0.13725490196078433, 0.20168067226890757, 0.16246498599439776, 0.16246498599439776
2500, 26.9, -1.0, -1.0,-1,-1, 0.14049586776859505, 0.19834710743801653, 0.16115702479338842, 0.17148760330578514, 0.1652892561983471, 0.16322314049586778
2520, 25.6, -0.8, -1.0,-1,1, 0.1437007874015748, 0.17913385826771652, 0.1830708661417323, 0.20866141732283464, 0.17716535433070865, 0.10826771653543307
2540, 19.0, -1.0, -1.0,-1,-1, 0.1273209549071618, 0.17771883289124668, 0.16445623342175067, 0.1962864721485411, 0.16180371352785147, 0.1724137931034483
2560, 27.6, -1.0, -1.0,-1,-1, 0.12525252525252525, 0.19393939393939394, 0.15555555555555556, 0.20606060606060606, 0.15555555555555556, 0.16363636363636364
2580, 20.7, -1.0, -1.0,-1,-1, 0.13793103448275862, 0.19827586206896552, 0.16666666666666666, 0.14655172413793102, 0.20114942528735633, 0.14942528735632185
2600, 21.3, -1.0, -1.0,-1,-1, 0.12468827930174564, 0.19950124688279303, 0.1571072319201995, 0.17955112219451372, 0.16458852867830423, 0.1745635910224439
2620, 23.1, -1.0, -1.0,-1,-1, 0.12931034482758622, 0.21982758620689655, 0.16810344827586207, 0.1724137931034483, 0.15948275862068967, 0.15086206896551724
2640, 31.5, -1.0, -1.0,-1,-1, 0.1480804387568556, 0.17550274223034734, 0.170018281535649, 0.20109689213893966, 0.16819012797074953, 0.13711151736745886
2660, 24.7, -1.0, -1.0,-1,-1, 0.16308243727598568, 0.21505376344086022, 0.17204301075268819, 0.15949820788530467, 0.14157706093189965, 0.14874551971326164
2680, 26.8, -1.0, -1.0,-1,-1, 0.14559386973180077, 0.210727969348659, 0.1724137931034483, 0.1896551724137931, 0.13409961685823754, 0.1475095785440613
2700, 21.5, -1.0, -1.0,-1,-1, 0.11475409836065574, 0.18969555035128804, 0.1686182669789227, 0.18969555035128804, 0.1686182669789227, 0.1686182669789227
2720, 22.5, -1.0, -1.0,-1,-1, 0.15157894736842106, 0.1957894736842105, 0.14526315789473684, 0.21894736842105264, 0.1431578947368421, 0.14526315789473684
2740, 21.7, -1.0, -1.0,-1,-1, 0.134, 0.196, 0.18, 0.178, 0.17, 0.142
2760, 29.3, -1.0, -1.0,-1,-1, 0.17083333333333334, 0.225, 0.15833333333333333, 0.17708333333333334, 0.14375, 0.125
2780, 16.2, -1.0, -1.0,-1,-1, 0.13656387665198239, 0.14977973568281938, 0.20704845814977973, 0.20484581497797358, 0.16079295154185022, 0.14096916299559473
2800, 29.2, -1.0, -1.0,-1,-1, 0.13291139240506328, 0.20253164556962025, 0.17405063291139242, 0.23575949367088608, 0.14082278481012658, 0.11392405063291139
2820, 23.9, -1.0, -1.0,-1,-1, 0.13742071881606766, 0.2029598308668076, 0.17547568710359407, 0.18816067653276955, 0.16279069767441862, 0.1331923890063425
2840, 20.2, -1.0, -1.0,-1,-1, 0.1154639175257732, 0.16288659793814433, 0.21649484536082475, 0.21237113402061855, 0.1134020618556701, 0.17938144329896907
2860, 33.3, -1.0, -1.0,-1,-1, 0.16363636363636364, 0.1787878787878788, 0.17727272727272728, 0.19545454545454546, 0.16818181818181818, 0.11666666666666667
2880, 20.0, -1.0, -1.0,-1,-1, 0.12285714285714286, 0.15714285714285714, 0.14, 0.20285714285714285, 0.20857142857142857, 0.16857142857142857
2900, 19.6, -1.0, -1.0,-1,-1, 0.1796116504854369, 0.18689320388349515, 0.1383495145631068, 0.19174757281553398, 0.14563106796116504, 0.15776699029126215
2920, 25.3, -1.0, -1.0,-1,-1, 0.1227364185110664, 0.17706237424547283, 0.2052313883299799, 0.2152917505030181, 0.14084507042253522, 0.13883299798792756
2940, 15.8, -1.0, -1.0,-1,-1, 0.14285714285714285, 0.18681318681318682, 0.1565934065934066, 0.17582417582417584, 0.18681318681318682, 0.1510989010989011
2960, 25.0, -1.0, -1.0,-1,-1, 0.15513126491646778, 0.162291169451074, 0.19331742243436753, 0.19809069212410502, 0.14081145584725538, 0.15035799522673032
2980, 30.0, -1.0, -1.0,-1,-1, 0.1532567049808429, 0.2049808429118774, 0.16666666666666666, 0.18773946360153257, 0.16283524904214558, 0.12452107279693486
3000, 24.0, -1.0, -1.0,-1,-1, 0.1532258064516129, 0.1774193548387097, 0.19153225806451613, 0.16330645161290322, 0.17137096774193547, 0.1431451612903226
3020, 33.4, -1.0, -1.0,-1,-1, 0.17733990147783252, 0.2019704433497537, 0.14942528735632185, 0.1839080459770115, 0.14614121510673234, 0.1412151067323481
3040, 23.0, -1.0, -1.0,-1,-1, 0.15841584158415842, 0.19306930693069307, 0.16584158415841585, 0.1707920792079208, 0.15594059405940594, 0.15594059405940594
3060, 24.4, -1.0, -1.0,-1,-1, 0.1643002028397566, 0.18052738336713997, 0.16024340770791076, 0.1926977687626775, 0.15010141987829614, 0.15212981744421908
3080, 23.3, -1.0, -1.0,-1,-1, 0.15217391304347827, 0.1570048309178744, 0.1642512077294686, 0.21739130434782608, 0.1570048309178744, 0.15217391304347827
3100, 32.6, -1.0, -1.0,-1,-1, 0.14102564102564102, 0.16483516483516483, 0.184981684981685, 0.19963369963369965, 0.1684981684981685, 0.14102564102564102
3120, 37.1, -1.0, -1.0,-1,-1, 0.15051903114186851, 0.15397923875432526, 0.1903114186851211, 0.2041522491349481, 0.17474048442906576, 0.12629757785467127
3140, 21.0, -1.0, -1.0,-1,-1, 0.125, 0.18566176470588236, 0.19852941176470587, 0.18566176470588236, 0.17095588235294118, 0.13419117647058823
3160, 33.6, -1.0, -1.0,-1,-1, 0.15307820299500832, 0.1913477537437604, 0.16139767054908485, 0.18302828618968386, 0.17637271214642264, 0.13477537437603992
3180, 23.4, -1.0, -1.0,-1,-1, 0.13438735177865613, 0.16205533596837945, 0.19960474308300397, 0.16798418972332016, 0.1857707509881423, 0.15019762845849802
3200, 21.6, -1.0, -1.0,-1,-1, 0.14383561643835616, 0.1689497716894977, 0.19406392694063926, 0.182648401826484, 0.17579908675799086, 0.13470319634703196
3220, 20.9, -1.0, -1.0,-1,-1, 0.15261044176706828, 0.15863453815261044, 0.19076305220883535, 0.20080321285140562, 0.14457831325301204, 0.15261044176706828
3240, 31.0, -0.8, -1.0,-1,1, 0.16026711185308848, 0.21869782971619364, 0.18530884808013356, 0.15692821368948248, 0.17362270450751252, 0.10517529215358931
3260, 22.4, -1.0, -1.0,-1,-1, 0.14412416851441243, 0.188470066518847, 0.22172949002217296, 0.2039911308203991, 0.12416851441241686, 0.11751662971175167
3280, 21.4, -1.0, -1.0,-1,-1, 0.12020460358056266, 0.21483375959079284, 0.1867007672634271, 0.15601023017902813, 0.17391304347826086, 0.1483375959079284
3300, 24.7, -1.0, -1.0,-1,-1, 0.1359026369168357, 0.18661257606490872, 0.18864097363083165, 0.20486815415821502, 0.15010141987829614, 0.13387423935091278
3320, 23.9, -1.0, -1.0,-1,-1, 0.14439655172413793, 0.16594827586206898, 0.17456896551724138, 0.1810344827586207, 0.19827586206896552, 0.13577586206896552
3340, 28.4, -1.0, -1.0,-1,-1, 0.15587044534412955, 0.17813765182186234, 0.1396761133603239, 0.22267206477732793, 0.18421052631578946, 0.1194331983805668
3360, 24.8, -1.0, -1.0,-1,-1, 0.14608695652173914, 0.20521739130434782, 0.16695652173913045, 0.18434782608695652, 0.16, 0.1373913043478261
